Paper_ID,Station,Season,Metal,Original_BG,Igeo_orig,Igeo_new,Igeo_delta,CF_orig,CF_new,CF_delta,EF_orig,EF_new
2,TS3,Rainy,Cu,Turekian & Wedepohl 1961,,-0.7466157641999255,,0.89,0.8939999999999999,0.0039999999999998,,10.522630358345175
2,TS3,Rainy,As,Turekian & Wedepohl 1961,,,,,,,,
2,TS3,Rainy,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,TS3,Rainy,Pb,Turekian & Wedepohl 1961,,0.0091082561303818,,1.51,1.5095,-0.0004999999999999,,17.76723772474502
2,TS3,Rainy,Fe,Turekian & Wedepohl 1961,,-4.142039241531587,,,0.0849597457627118,,,
2,TS3,Winter,Cr,Turekian & Wedepohl 1961,,-0.9423892768299048,,0.78,0.7805555555555556,0.0005555555555555,,8.923422139656749
2,TS3,Winter,Ni,Turekian & Wedepohl 1961,,-0.8648128187988622,,0.59,0.8236764705882352,0.2336764705882352,,9.416386573957654
2,TS3,Winter,Cu,Turekian & Wedepohl 1961,,-0.6114940834702809,,0.98,0.9817777777777776,0.0017777777777777,,11.223823206549046
2,TS3,Winter,As,Turekian & Wedepohl 1961,,,,,,,,
2,TS3,Winter,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,TS3,Winter,Pb,Turekian & Wedepohl 1961,,0.1869230777942094,,1.71,1.7075,-0.0024999999999999,,19.520382879882575
2,TS3,Winter,Fe,Turekian & Wedepohl 1961,,-4.099986367816213,,,0.0874726694915254,,,
2,TS4,Rainy,Cr,Turekian & Wedepohl 1961,,-2.308101940020346,,0.3,0.3028888888888889,0.0028888888888889,,3.47577654919491
2,TS4,Rainy,Ni,Turekian & Wedepohl 1961,,-2.0814641006288963,,0.25,0.3544117647058823,0.1044117647058823,,4.067023075829572
2,TS4,Rainy,Cu,Turekian & Wedepohl 1961,,-0.9434164716336324,,0.78,0.78,0.0,,8.950825889709563
2,TS4,Rainy,As,Turekian & Wedepohl 1961,,,,,,,,
2,TS4,Rainy,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,TS4,Rainy,Pb,Turekian & Wedepohl 1961,,-0.7146964303251734,,0.91,0.914,0.004,,10.48853187589044
2,TS4,Rainy,Fe,Turekian & Wedepohl 1961,,-4.105437277140878,,,0.0871427966101694,,,
2,TS4,Winter,Cr,Turekian & Wedepohl 1961,,-2.157952359776236,,0.34,0.3361111111111111,-0.0038888888888888,,3.9541498079420863
2,TS4,Winter,Ni,Turekian & Wedepohl 1961,,-1.9095450490544963,,0.29,0.3992647058823529,0.1092647058823529,,4.697114757271019
2,TS4,Winter,Cu,Turekian & Wedepohl 1961,,-0.8243393829156139,,0.85,0.847111111111111,-0.0028888888888889,,9.96576467297536
2,TS4,Winter,As,Turekian & Wedepohl 1961,,,,,,,,
2,TS4,Winter,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,TS4,Winter,Pb,Turekian & Wedepohl 1961,,-0.572036326276886,,1.01,1.009,-0.0010000000000001,,11.87029236559408
2,TS4,Winter,Fe,Turekian & Wedepohl 1961,,-4.141319890196153,,,0.0850021186440678,,,
2,TS5,Rainy,Cr,Turekian & Wedepohl 1961,,-2.261752579857964,,0.31,0.3127777777777777,0.0027777777777777,,3.499279696392688
2,TS5,Rainy,Ni,Turekian & Wedepohl 1961,,-1.8650704199138912,,0.29,0.4117647058823529,0.1217647058823529,,4.606720737075318
2,TS5,Rainy,Cu,Turekian & Wedepohl 1961,,-1.0319843636030197,,0.73,0.7335555555555555,0.0035555555555555,,8.206836431823987
2,TS5,Rainy,As,Turekian & Wedepohl 1961,,,,,,,,
2,TS5,Rainy,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,TS5,Rainy,Pb,Turekian & Wedepohl 1961,,-0.572036326276886,,1.01,1.009,-0.0010000000000001,,11.288440114721848
2,TS5,Rainy,Fe,Turekian & Wedepohl 1961,,-4.068810563233033,,,0.0893834745762711,,,
2,TS5,Winter,Cr,Turekian & Wedepohl 1961,,-2.1569988269980422,,0.34,0.3363333333333333,-0.0036666666666667,,3.837212862472102
2,TS5,Winter,Ni,Turekian & Wedepohl 1961,,-2.1394850535986216,,0.24,0.3404411764705882,0.1004411764705882,,3.884079072154834
2,TS5,Winter,Cu,Turekian & Wedepohl 1961,,-0.9401320193535946,,0.78,0.7817777777777778,0.0017777777777777,,8.919269805204397
2,TS5,Winter,As,Turekian & Wedepohl 1961,,,,,,,,
2,TS5,Winter,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,TS5,Winter,Pb,Turekian & Wedepohl 1961,,-0.8042324642447797,,0.86,0.859,-0.001,,9.800294892557588
2,TS5,Winter,Fe,Turekian & Wedepohl 1961,,-4.097057625067481,,,0.0876504237288135,,,
4,Mean_S1_S10,Rainy,Cr,Martin & Meybeck 1979,-0.67,-1.0139599418448406,-0.3439599418448406,0.94,0.7427777777777778,-0.1972222222222222,,
4,Mean_S1_S10,Rainy,Ni,Martin & Meybeck 1979,-1.07,-1.5394372993440535,-0.4694372993440534,0.71,0.516029411764706,-0.193970588235294,,
4,Mean_S1_S10,Rainy,Cu,Martin & Meybeck 1979,0.69,1.0597654546156698,0.3697654546156699,4.4,3.1268888888888893,-1.273111111111111,,
4,Mean_S1_S10,Rainy,As,Martin & Meybeck 1979,2.57,-0.5444746585436203,-3.11447465854362,8.91,1.0284615384615383,-7.881538461538462,,
4,Mean_S1_S10,Rainy,Cd,Martin & Meybeck 1979,-6.57,3.396890152568585,9.966890152568585,0.04,15.8,15.760000000000002,,
4,Mean_S1_S10,Rainy,Pb,Martin & Meybeck 1979,-0.29,-0.6141088463806724,-0.3241088463806724,1.22,0.98,-0.2399999999999998,,
4,Mean_S1_S10,Rainy,Fe,Martin & Meybeck 1979,,,,,,,,
4,Mean_S1_S10,Winter,Cr,Martin & Meybeck 1979,-0.61,-0.9595361369969094,-0.3495361369969094,0.97,0.7713333333333333,-0.1986666666666666,,
4,Mean_S1_S10,Winter,Ni,Martin & Meybeck 1979,-0.9,-1.3704719468453994,-0.4704719468453994,0.8,0.5801470588235295,-0.2198529411764705,,
4,Mean_S1_S10,Winter,Cu,Martin & Meybeck 1979,1.62,1.123151145305357,-0.496848854694643,4.59,3.267333333333333,-1.3226666666666669,,
4,Mean_S1_S10,Winter,As,Martin & Meybeck 1979,2.62,-0.4842435627685499,-3.1042435627685503,9.29,1.0723076923076922,-8.217692307692307,,
4,Mean_S1_S10,Winter,Cd,Martin & Meybeck 1979,-6.48,3.4825614934758526,9.962561493475851,0.05,16.76666666666667,16.71666666666667,,
4,Mean_S1_S10,Winter,Pb,Martin & Meybeck 1979,-0.26,-0.584241333477502,-0.3242413334775019,1.25,1.0005000000000002,-0.2494999999999998,,
4,Mean_S1_S10,Winter,Fe,Martin & Meybeck 1979,,,,,,,,
