Station,River,Season,Metal,Receptor,ParamSet,Conc_mg_per_L,ADD,HQ,ILCR
S2,Dhaleshwari,Rainy,Cr,child,Bangladesh,0.0635,0.0009769230769230768,0.3256410256410256,0.0004884615384615384
S2,Dhaleshwari,Rainy,Ni,adult,Bangladesh,0.301,0.010033333333333333,0.5016666666666667,0.008428
S2,Dhaleshwari,Rainy,Ni,child,Bangladesh,0.301,0.00463076923076923,0.2315384615384615,0.003889846153846153
S2,Dhaleshwari,Rainy,Cu,adult,Bangladesh,0.6950000000000001,0.023166666666666665,0.5791666666666666,0.0
S2,Dhaleshwari,Rainy,Cu,child,Bangladesh,0.6950000000000001,0.010692307692307694,0.26730769230769236,0.0
S2,Dhaleshwari,Rainy,As,adult,Bangladesh,0.1055,0.003516666666666666,11.722222222222221,0.005274999999999999
S2,Dhaleshwari,Rainy,As,child,Bangladesh,0.1055,0.0016230769230769233,5.4102564102564115,0.002434615384615385
S2,Dhaleshwari,Rainy,Cd,adult,Bangladesh,0.005,0.00016666666666666666,0.16666666666666666,0.00105
S2,Dhaleshwari,Rainy,Cd,child,Bangladesh,0.005,7.692307692307691e-05,0.07692307692307691,0.00048461538461538455
S2,Dhaleshwari,Rainy,Pb,adult,Bangladesh,0.32,0.010666666666666666,2.962962962962963,9.066666666666667e-05
S2,Dhaleshwari,Rainy,Pb,child,Bangladesh,0.32,0.004923076923076922,1.3675213675213673,4.1846153846153846e-05
S2,Dhaleshwari,Rainy,Fe,adult,Bangladesh,1.0865,0.03621666666666667,0.05173809523809524,0.0
S2,Dhaleshwari,Rainy,Fe,child,Bangladesh,1.0865,0.016715384615384615,0.02387912087912088,0.0
S3,Dhaleshwari,Rainy,Cr,adult,Bangladesh,0.0635,0.002116666666666667,0.7055555555555556,0.0010583333333333334
S3,Dhaleshwari,Rainy,Cr,child,Bangladesh,0.0635,0.0009769230769230768,0.3256410256410256,0.0004884615384615384
S3,Dhaleshwari,Rainy,Ni,adult,Bangladesh,0.301,0.010033333333333333,0.5016666666666667,0.008428
S3,Dhaleshwari,Rainy,Ni,child,Bangladesh,0.301,0.00463076923076923,0.2315384615384615,0.003889846153846153
S3,Dhaleshwari,Rainy,Cu,adult,Bangladesh,0.6950000000000001,0.023166666666666665,0.5791666666666666,0.0
S3,Dhaleshwari,Rainy,Cu,child,Bangladesh,0.6950000000000001,0.010692307692307694,0.26730769230769236,0.0
S3,Dhaleshwari,Rainy,As,adult,Bangladesh,0.1055,0.003516666666666666,11.722222222222221,0.005274999999999999
S3,Dhaleshwari,Rainy,As,child,Bangladesh,0.1055,0.0016230769230769233,5.4102564102564115,0.002434615384615385
S3,Dhaleshwari,Rainy,Cd,adult,Bangladesh,0.005,0.00016666666666666666,0.16666666666666666,0.00105
S3,Dhaleshwari,Rainy,Cd,child,Bangladesh,0.005,7.692307692307691e-05,0.07692307692307691,0.00048461538461538455
S3,Dhaleshwari,Rainy,Pb,adult,Bangladesh,0.32,0.010666666666666666,2.962962962962963,9.066666666666667e-05
S3,Dhaleshwari,Rainy,Pb,child,Bangladesh,0.32,0.004923076923076922,1.3675213675213673,4.1846153846153846e-05
S3,Dhaleshwari,Rainy,Fe,adult,Bangladesh,1.0865,0.03621666666666667,0.05173809523809524,0.0
S3,Dhaleshwari,Rainy,Fe,child,Bangladesh,1.0865,0.016715384615384615,0.02387912087912088,0.0
S4,Dhaleshwari,Rainy,Cr,adult,Bangladesh,0.0635,0.002116666666666667,0.7055555555555556,0.0010583333333333334
S4,Dhaleshwari,Rainy,Cr,child,Bangladesh,0.0635,0.0009769230769230768,0.3256410256410256,0.0004884615384615384
S4,Dhaleshwari,Rainy,Ni,adult,Bangladesh,0.301,0.010033333333333333,0.5016666666666667,0.008428
S4,Dhaleshwari,Rainy,Ni,child,Bangladesh,0.301,0.00463076923076923,0.2315384615384615,0.003889846153846153
S4,Dhaleshwari,Rainy,Cu,adult,Bangladesh,0.6950000000000001,0.023166666666666665,0.5791666666666666,0.0
S4,Dhaleshwari,Rainy,Cu,child,Bangladesh,0.6950000000000001,0.010692307692307694,0.26730769230769236,0.0
S4,Dhaleshwari,Rainy,As,adult,Bangladesh,0.1055,0.003516666666666666,11.722222222222221,0.005274999999999999
S4,Dhaleshwari,Rainy,As,child,Bangladesh,0.1055,0.0016230769230769233,5.4102564102564115,0.002434615384615385
S4,Dhaleshwari,Rainy,Cd,adult,Bangladesh,0.005,0.00016666666666666666,0.16666666666666666,0.00105
S4,Dhaleshwari,Rainy,Cd,child,Bangladesh,0.005,7.692307692307691e-05,0.07692307692307691,0.00048461538461538455
S4,Dhaleshwari,Rainy,Pb,adult,Bangladesh,0.32,0.010666666666666666,2.962962962962963,9.066666666666667e-05
S4,Dhaleshwari,Rainy,Pb,child,Bangladesh,0.32,0.004923076923076922,1.3675213675213673,4.1846153846153846e-05
S4,Dhaleshwari,Rainy,Fe,adult,Bangladesh,1.0865,0.03621666666666667,0.05173809523809524,0.0
S4,Dhaleshwari,Rainy,Fe,child,Bangladesh,1.0865,0.016715384615384615,0.02387912087912088,0.0
S5,Dhaleshwari,Rainy,Cr,adult,Bangladesh,0.32375,0.010791666666666665,3.5972222222222214,0.005395833333333332
S5,Dhaleshwari,Rainy,Cr,child,Bangladesh,0.32375,0.0049807692307692305,1.6602564102564101,0.0024903846153846152
S5,Dhaleshwari,Rainy,Ni,adult,Bangladesh,0.12975,0.004325,0.21625,0.003633
S5,Dhaleshwari,Rainy,Ni,child,Bangladesh,0.12975,0.0019961538461538463,0.0998076923076923,0.0016767692307692308
S5,Dhaleshwari,Rainy,Cu,adult,Bangladesh,1.16875,0.03895833333333333,0.9739583333333333,0.0
S5,Dhaleshwari,Rainy,Cu,child,Bangladesh,1.16875,0.01798076923076923,0.4495192307692308,0.0
S5,Dhaleshwari,Rainy,As,adult,Bangladesh,0.07325,0.0024416666666666666,8.13888888888889,0.0036625
S5,Dhaleshwari,Rainy,As,child,Bangladesh,0.07325,0.0011269230769230768,3.7564102564102564,0.0016903846153846153
S5,Dhaleshwari,Rainy,Cd,adult,Bangladesh,0.5325,0.01775,17.749999999999996,0.11182499999999998
S5,Dhaleshwari,Rainy,Cd,child,Bangladesh,0.5325,0.008192307692307691,8.192307692307692,0.05161153846153845
S5,Dhaleshwari,Rainy,Pb,adult,Bangladesh,0.6174999999999999,0.020583333333333332,5.717592592592593,0.00017495833333333334
S5,Dhaleshwari,Rainy,Pb,child,Bangladesh,0.6174999999999999,0.009499999999999998,2.6388888888888884,8.074999999999998e-05
S5,Dhaleshwari,Rainy,Fe,adult,Bangladesh,1.5992499999999998,0.053308333333333326,0.07615476190476189,0.0
S5,Dhaleshwari,Rainy,Fe,child,Bangladesh,1.5992499999999998,0.02460384615384615,0.035148351648351644,0.0
S6,Dhaleshwari,Rainy,Cr,adult,Bangladesh,0.32375,0.010791666666666665,3.5972222222222214,0.005395833333333332
S6,Dhaleshwari,Rainy,Cr,child,Bangladesh,0.32375,0.0049807692307692305,1.6602564102564101,0.0024903846153846152
S6,Dhaleshwari,Rainy,Ni,adult,Bangladesh,0.12975,0.004325,0.21625,0.003633
S6,Dhaleshwari,Rainy,Ni,child,Bangladesh,0.12975,0.0019961538461538463,0.0998076923076923,0.0016767692307692308
S6,Dhaleshwari,Rainy,Cu,adult,Bangladesh,1.16875,0.03895833333333333,0.9739583333333333,0.0
S6,Dhaleshwari,Rainy,Cu,child,Bangladesh,1.16875,0.01798076923076923,0.4495192307692308,0.0
S6,Dhaleshwari,Rainy,As,adult,Bangladesh,0.07325,0.0024416666666666666,8.13888888888889,0.0036625
S6,Dhaleshwari,Rainy,As,child,Bangladesh,0.07325,0.0011269230769230768,3.7564102564102564,0.0016903846153846153
S6,Dhaleshwari,Rainy,Cd,adult,Bangladesh,0.5325,0.01775,17.749999999999996,0.11182499999999998
S6,Dhaleshwari,Rainy,Cd,child,Bangladesh,0.5325,0.008192307692307691,8.192307692307692,0.05161153846153845
S6,Dhaleshwari,Rainy,Pb,adult,Bangladesh,0.6174999999999999,0.020583333333333332,5.717592592592593,0.00017495833333333334
S6,Dhaleshwari,Rainy,Pb,child,Bangladesh,0.6174999999999999,0.009499999999999998,2.6388888888888884,8.074999999999998e-05
S6,Dhaleshwari,Rainy,Fe,adult,Bangladesh,1.5992499999999998,0.053308333333333326,0.07615476190476189,0.0
S6,Dhaleshwari,Rainy,Fe,child,Bangladesh,1.5992499999999998,0.02460384615384615,0.035148351648351644,0.0
S7,Dhaleshwari,Rainy,Cr,adult,Bangladesh,0.5670000000000001,0.0189,6.3,0.00945
S7,Dhaleshwari,Rainy,Cr,child,Bangladesh,0.5670000000000001,0.008723076923076924,2.907692307692308,0.004361538461538462
S7,Dhaleshwari,Rainy,Ni,adult,Bangladesh,0.6196666666666667,0.020655555555555555,1.0327777777777778,0.017350666666666667
S7,Dhaleshwari,Rainy,Ni,child,Bangladesh,0.6196666666666667,0.009533333333333335,0.47666666666666674,0.008008000000000001
S7,Dhaleshwari,Rainy,Cu,adult,Bangladesh,0.8663333333333334,0.02887777777777778,0.7219444444444445,0.0
S7,Dhaleshwari,Rainy,Cu,child,Bangladesh,0.8663333333333334,0.01332820512820513,0.33320512820512826,0.0
S7,Dhaleshwari,Rainy,As,adult,Bangladesh,0.1106666666666666,0.0036888888888888865,12.296296296296289,0.005533333333333329
S7,Dhaleshwari,Rainy,As,child,Bangladesh,0.1106666666666666,0.0017025641025641015,5.675213675213672,0.002553846153846152
S7,Dhaleshwari,Rainy,Cd,adult,Bangladesh,0.1226666666666666,0.004088888888888887,4.088888888888887,0.025759999999999984
S7,Dhaleshwari,Rainy,Cd,child,Bangladesh,0.1226666666666666,0.0018871794871794863,1.8871794871794862,0.011889230769230763
S7,Dhaleshwari,Rainy,Pb,adult,Bangladesh,1.5586666666666666,0.051955555555555546,14.432098765432096,0.0004416222222222222
S7,Dhaleshwari,Rainy,Pb,child,Bangladesh,1.5586666666666666,0.023979487179487176,6.66096866096866,0.000203825641025641
S7,Dhaleshwari,Rainy,Fe,adult,Bangladesh,2.2256666666666667,0.07418888888888889,0.10598412698412699,0.0
S7,Dhaleshwari,Rainy,Fe,child,Bangladesh,2.2256666666666667,0.034241025641025644,0.04891575091575092,0.0
S8,Turag,Rainy,Cr,adult,Bangladesh,0.0635,0.002116666666666667,0.7055555555555556,0.0010583333333333334
S8,Turag,Rainy,Cr,child,Bangladesh,0.0635,0.0009769230769230768,0.3256410256410256,0.0004884615384615384
S8,Turag,Rainy,Ni,adult,Bangladesh,0.301,0.010033333333333333,0.5016666666666667,0.008428
S8,Turag,Rainy,Ni,child,Bangladesh,0.301,0.00463076923076923,0.2315384615384615,0.003889846153846153
S8,Turag,Rainy,Cu,adult,Bangladesh,0.6950000000000001,0.023166666666666665,0.5791666666666666,0.0
S8,Turag,Rainy,Cu,child,Bangladesh,0.6950000000000001,0.010692307692307694,0.26730769230769236,0.0
S8,Turag,Rainy,As,adult,Bangladesh,0.1055,0.003516666666666666,11.722222222222221,0.005274999999999999
S8,Turag,Rainy,As,child,Bangladesh,0.1055,0.0016230769230769233,5.4102564102564115,0.002434615384615385
S8,Turag,Rainy,Cd,adult,Bangladesh,0.005,0.00016666666666666666,0.16666666666666666,0.00105
S8,Turag,Rainy,Cd,child,Bangladesh,0.005,7.692307692307691e-05,0.07692307692307691,0.00048461538461538455
S8,Turag,Rainy,Pb,adult,Bangladesh,0.32,0.010666666666666666,2.962962962962963,9.066666666666667e-05
S8,Turag,Rainy,Pb,child,Bangladesh,0.32,0.004923076923076922,1.3675213675213673,4.1846153846153846e-05
S8,Turag,Rainy,Fe,adult,Bangladesh,1.0865,0.03621666666666667,0.05173809523809524,0.0
S8,Turag,Rainy,Fe,child,Bangladesh,1.0865,0.016715384615384615,0.02387912087912088,0.0
S9,Turag,Rainy,Cr,adult,Bangladesh,0.32375,0.010791666666666665,3.5972222222222214,0.005395833333333332
S9,Turag,Rainy,Cr,child,Bangladesh,0.32375,0.0049807692307692305,1.6602564102564101,0.0024903846153846152
S9,Turag,Rainy,Ni,adult,Bangladesh,0.12975,0.004325,0.21625,0.003633
S9,Turag,Rainy,Ni,child,Bangladesh,0.12975,0.0019961538461538463,0.0998076923076923,0.0016767692307692308
S9,Turag,Rainy,Cu,adult,Bangladesh,1.16875,0.03895833333333333,0.9739583333333333,0.0
S9,Turag,Rainy,Cu,child,Bangladesh,1.16875,0.01798076923076923,0.4495192307692308,0.0
S9,Turag,Rainy,As,adult,Bangladesh,0.07325,0.0024416666666666666,8.13888888888889,0.0036625
S9,Turag,Rainy,As,child,Bangladesh,0.07325,0.0011269230769230768,3.7564102564102564,0.0016903846153846153
S9,Turag,Rainy,Cd,adult,Bangladesh,0.5325,0.01775,17.749999999999996,0.11182499999999998
S9,Turag,Rainy,Cd,child,Bangladesh,0.5325,0.008192307692307691,8.192307692307692,0.05161153846153845
S9,Turag,Rainy,Pb,adult,Bangladesh,0.6174999999999999,0.020583333333333332,5.717592592592593,0.00017495833333333334
S9,Turag,Rainy,Pb,child,Bangladesh,0.6174999999999999,0.009499999999999998,2.6388888888888884,8.074999999999998e-05
S9,Turag,Rainy,Fe,adult,Bangladesh,1.5992499999999998,0.053308333333333326,0.07615476190476189,0.0
S9,Turag,Rainy,Fe,child,Bangladesh,1.5992499999999998,0.02460384615384615,0.035148351648351644,0.0
S10,Turag,Rainy,Cr,adult,Bangladesh,0.5670000000000001,0.0189,6.3,0.00945
S10,Turag,Rainy,Cr,child,Bangladesh,0.5670000000000001,0.008723076923076924,2.907692307692308,0.004361538461538462
S10,Turag,Rainy,Ni,adult,Bangladesh,0.6196666666666667,0.020655555555555555,1.0327777777777778,0.017350666666666667
S10,Turag,Rainy,Ni,child,Bangladesh,0.6196666666666667,0.009533333333333335,0.47666666666666674,0.008008000000000001
S10,Turag,Rainy,Cu,adult,Bangladesh,0.8663333333333334,0.02887777777777778,0.7219444444444445,0.0
S10,Turag,Rainy,Cu,child,Bangladesh,0.8663333333333334,0.01332820512820513,0.33320512820512826,0.0
S10,Turag,Rainy,As,adult,Bangladesh,0.1106666666666666,0.0036888888888888865,12.296296296296289,0.005533333333333329
S10,Turag,Rainy,As,child,Bangladesh,0.1106666666666666,0.0017025641025641015,5.675213675213672,0.002553846153846152
S10,Turag,Rainy,Cd,adult,Bangladesh,0.1226666666666666,0.004088888888888887,4.088888888888887,0.025759999999999984
S10,Turag,Rainy,Cd,child,Bangladesh,0.1226666666666666,0.0018871794871794863,1.8871794871794862,0.011889230769230763
S10,Turag,Rainy,Pb,adult,Bangladesh,1.5586666666666666,0.051955555555555546,14.432098765432096,0.0004416222222222222
S10,Turag,Rainy,Pb,child,Bangladesh,1.5586666666666666,0.023979487179487176,6.66096866096866,0.000203825641025641
S10,Turag,Rainy,Fe,adult,Bangladesh,2.2256666666666667,0.07418888888888889,0.10598412698412699,0.0
S10,Turag,Rainy,Fe,child,Bangladesh,2.2256666666666667,0.034241025641025644,0.04891575091575092,0.0
S11,Buriganga,Rainy,Cr,adult,Bangladesh,0.029,0.0009666666666666667,0.32222222222222224,0.00048333333333333334
S11,Buriganga,Rainy,Cr,child,Bangladesh,0.029,0.0004461538461538462,0.14871794871794872,0.0002230769230769231
S11,Buriganga,Rainy,Ni,adult,Bangladesh,0.089,0.0029666666666666665,0.14833333333333332,0.002492
S11,Buriganga,Rainy,Ni,child,Bangladesh,0.089,0.0013692307692307693,0.06846153846153846,0.001150153846153846
S11,Buriganga,Rainy,Cu,adult,Bangladesh,0.114,0.0038,0.095,0.0
S11,Buriganga,Rainy,Cu,child,Bangladesh,0.114,0.0017538461538461538,0.04384615384615385,0.0
S11,Buriganga,Rainy,As,adult,Bangladesh,0.057,0.0019,6.333333333333334,0.00285
S11,Buriganga,Rainy,As,child,Bangladesh,0.057,0.0008769230769230769,2.9230769230769234,0.0013153846153846154
S11,Buriganga,Rainy,Cd,adult,Bangladesh,0.005,0.00016666666666666666,0.16666666666666666,0.00105
S11,Buriganga,Rainy,Cd,child,Bangladesh,0.005,7.692307692307691e-05,0.07692307692307691,0.00048461538461538455
S11,Buriganga,Rainy,Pb,adult,Bangladesh,0.119,0.003966666666666667,1.1018518518518519,3.371666666666667e-05
S11,Buriganga,Rainy,Pb,child,Bangladesh,0.119,0.0018307692307692304,0.5085470085470085,1.556153846153846e-05
S11,Buriganga,Rainy,Fe,adult,Bangladesh,1.002,0.033400000000000006,0.04771428571428572,0.0
S11,Buriganga,Rainy,Fe,child,Bangladesh,1.002,0.015415384615384616,0.022021978021978025,0.0
S12,Buriganga,Rainy,Cr,adult,Bangladesh,1.133,0.03776666666666667,12.58888888888889,0.018883333333333335
S12,Buriganga,Rainy,Cr,child,Bangladesh,1.133,0.017430769230769232,5.810256410256411,0.008715384615384616
S12,Buriganga,Rainy,Ni,adult,Bangladesh,0.451,0.015033333333333336,0.7516666666666668,0.012628000000000002
S12,Buriganga,Rainy,Ni,child,Bangladesh,0.451,0.006938461538461539,0.34692307692307695,0.0058283076923076925
S12,Buriganga,Rainy,Cu,adult,Bangladesh,0.633,0.0211,0.5275,0.0
S12,Buriganga,Rainy,Cu,child,Bangladesh,0.633,0.009738461538461538,0.24346153846153845,0.0
S12,Buriganga,Rainy,As,adult,Bangladesh,0.161,0.005366666666666667,17.888888888888893,0.008050000000000002
S12,Buriganga,Rainy,As,child,Bangladesh,0.161,0.002476923076923077,8.256410256410257,0.0037153846153846156
S12,Buriganga,Rainy,Cd,adult,Bangladesh,0.193,0.006433333333333334,6.4333333333333345,0.040530000000000004
S12,Buriganga,Rainy,Cd,child,Bangladesh,0.193,0.0029692307692307696,2.9692307692307693,0.018706153846153848
S12,Buriganga,Rainy,Pb,adult,Bangladesh,2.144,0.07146666666666668,19.851851851851855,0.0006074666666666668
S12,Buriganga,Rainy,Pb,child,Bangladesh,2.144,0.03298461538461539,9.162393162393164,0.00028036923076923086
S12,Buriganga,Rainy,Fe,adult,Bangladesh,2.456,0.08186666666666666,0.11695238095238095,0.0
S12,Buriganga,Rainy,Fe,child,Bangladesh,2.456,0.03778461538461538,0.05397802197802198,0.0
S13,Balu,Rainy,Cr,adult,Bangladesh,0.0635,0.002116666666666667,0.7055555555555556,0.0010583333333333334
S13,Balu,Rainy,Cr,child,Bangladesh,0.0635,0.0009769230769230768,0.3256410256410256,0.0004884615384615384
S13,Balu,Rainy,Ni,adult,Bangladesh,0.301,0.010033333333333333,0.5016666666666667,0.008428
S13,Balu,Rainy,Ni,child,Bangladesh,0.301,0.00463076923076923,0.2315384615384615,0.003889846153846153
S13,Balu,Rainy,Cu,adult,Bangladesh,0.6950000000000001,0.023166666666666665,0.5791666666666666,0.0
S13,Balu,Rainy,Cu,child,Bangladesh,0.6950000000000001,0.010692307692307694,0.26730769230769236,0.0
S13,Balu,Rainy,As,adult,Bangladesh,0.1055,0.003516666666666666,11.722222222222221,0.005274999999999999
S13,Balu,Rainy,As,child,Bangladesh,0.1055,0.0016230769230769233,5.4102564102564115,0.002434615384615385
S13,Balu,Rainy,Cd,adult,Bangladesh,0.005,0.00016666666666666666,0.16666666666666666,0.00105
S13,Balu,Rainy,Cd,child,Bangladesh,0.005,7.692307692307691e-05,0.07692307692307691,0.00048461538461538455
S13,Balu,Rainy,Pb,adult,Bangladesh,0.32,0.010666666666666666,2.962962962962963,9.066666666666667e-05
S13,Balu,Rainy,Pb,child,Bangladesh,0.32,0.004923076923076922,1.3675213675213673,4.1846153846153846e-05
S13,Balu,Rainy,Fe,adult,Bangladesh,1.0865,0.03621666666666667,0.05173809523809524,0.0
S13,Balu,Rainy,Fe,child,Bangladesh,1.0865,0.016715384615384615,0.02387912087912088,0.0
S14,Balu,Rainy,Cr,adult,Bangladesh,0.32375,0.010791666666666665,3.5972222222222214,0.005395833333333332
S14,Balu,Rainy,Cr,child,Bangladesh,0.32375,0.0049807692307692305,1.6602564102564101,0.0024903846153846152
S14,Balu,Rainy,Ni,adult,Bangladesh,0.12975,0.004325,0.21625,0.003633
S14,Balu,Rainy,Ni,child,Bangladesh,0.12975,0.0019961538461538463,0.0998076923076923,0.0016767692307692308
S14,Balu,Rainy,Cu,adult,Bangladesh,1.16875,0.03895833333333333,0.9739583333333333,0.0
S14,Balu,Rainy,Cu,child,Bangladesh,1.16875,0.01798076923076923,0.4495192307692308,0.0
S14,Balu,Rainy,As,adult,Bangladesh,0.07325,0.0024416666666666666,8.13888888888889,0.0036625
S14,Balu,Rainy,As,child,Bangladesh,0.07325,0.0011269230769230768,3.7564102564102564,0.0016903846153846153
S14,Balu,Rainy,Cd,adult,Bangladesh,0.5325,0.01775,17.749999999999996,0.11182499999999998
S14,Balu,Rainy,Cd,child,Bangladesh,0.5325,0.008192307692307691,8.192307692307692,0.05161153846153845
S14,Balu,Rainy,Pb,adult,Bangladesh,0.6174999999999999,0.020583333333333332,5.717592592592593,0.00017495833333333334
S14,Balu,Rainy,Pb,child,Bangladesh,0.6174999999999999,0.009499999999999998,2.6388888888888884,8.074999999999998e-05
S14,Balu,Rainy,Fe,adult,Bangladesh,1.5992499999999998,0.053308333333333326,0.07615476190476189,0.0
S14,Balu,Rainy,Fe,child,Bangladesh,1.5992499999999998,0.02460384615384615,0.035148351648351644,0.0
S15,Shitalakshya,Rainy,Cr,adult,Bangladesh,0.0635,0.002116666666666667,0.7055555555555556,0.0010583333333333334
S15,Shitalakshya,Rainy,Cr,child,Bangladesh,0.0635,0.0009769230769230768,0.3256410256410256,0.0004884615384615384
S15,Shitalakshya,Rainy,Ni,adult,Bangladesh,0.301,0.010033333333333333,0.5016666666666667,0.008428
S15,Shitalakshya,Rainy,Ni,child,Bangladesh,0.301,0.00463076923076923,0.2315384615384615,0.003889846153846153
S15,Shitalakshya,Rainy,Cu,adult,Bangladesh,0.6950000000000001,0.023166666666666665,0.5791666666666666,0.0
S15,Shitalakshya,Rainy,Cu,child,Bangladesh,0.6950000000000001,0.010692307692307694,0.26730769230769236,0.0
S15,Shitalakshya,Rainy,As,adult,Bangladesh,0.1055,0.003516666666666666,11.722222222222221,0.005274999999999999
S15,Shitalakshya,Rainy,As,child,Bangladesh,0.1055,0.0016230769230769233,5.4102564102564115,0.002434615384615385
S15,Shitalakshya,Rainy,Cd,adult,Bangladesh,0.005,0.00016666666666666666,0.16666666666666666,0.00105
S15,Shitalakshya,Rainy,Cd,child,Bangladesh,0.005,7.692307692307691e-05,0.07692307692307691,0.00048461538461538455
S15,Shitalakshya,Rainy,Pb,adult,Bangladesh,0.32,0.010666666666666666,2.962962962962963,9.066666666666667e-05
S15,Shitalakshya,Rainy,Pb,child,Bangladesh,0.32,0.004923076923076922,1.3675213675213673,4.1846153846153846e-05
S15,Shitalakshya,Rainy,Fe,adult,Bangladesh,1.0865,0.03621666666666667,0.05173809523809524,0.0
S15,Shitalakshya,Rainy,Fe,child,Bangladesh,1.0865,0.016715384615384615,0.02387912087912088,0.0
S16,Shitalakshya,Rainy,Cr,adult,Bangladesh,0.32375,0.010791666666666665,3.5972222222222214,0.005395833333333332
S16,Shitalakshya,Rainy,Cr,child,Bangladesh,0.32375,0.0049807692307692305,1.6602564102564101,0.0024903846153846152
S16,Shitalakshya,Rainy,Ni,adult,Bangladesh,0.12975,0.004325,0.21625,0.003633
S16,Shitalakshya,Rainy,Ni,child,Bangladesh,0.12975,0.0019961538461538463,0.0998076923076923,0.0016767692307692308
S16,Shitalakshya,Rainy,Cu,adult,Bangladesh,1.16875,0.03895833333333333,0.9739583333333333,0.0
S16,Shitalakshya,Rainy,Cu,child,Bangladesh,1.16875,0.01798076923076923,0.4495192307692308,0.0
S16,Shitalakshya,Rainy,As,adult,Bangladesh,0.07325,0.0024416666666666666,8.13888888888889,0.0036625
S16,Shitalakshya,Rainy,As,child,Bangladesh,0.07325,0.0011269230769230768,3.7564102564102564,0.0016903846153846153
S16,Shitalakshya,Rainy,Cd,adult,Bangladesh,0.5325,0.01775,17.749999999999996,0.11182499999999998
S16,Shitalakshya,Rainy,Cd,child,Bangladesh,0.5325,0.008192307692307691,8.192307692307692,0.05161153846153845
S16,Shitalakshya,Rainy,Pb,adult,Bangladesh,0.6174999999999999,0.020583333333333332,5.717592592592593,0.00017495833333333334
S16,Shitalakshya,Rainy,Pb,child,Bangladesh,0.6174999999999999,0.009499999999999998,2.6388888888888884,8.074999999999998e-05
S16,Shitalakshya,Rainy,Fe,adult,Bangladesh,1.5992499999999998,0.053308333333333326,0.07615476190476189,0.0
S16,Shitalakshya,Rainy,Fe,child,Bangladesh,1.5992499999999998,0.02460384615384615,0.035148351648351644,0.0
S17,Shitalakshya,Rainy,Cr,adult,Bangladesh,0.5670000000000001,0.0189,6.3,0.00945
S17,Shitalakshya,Rainy,Cr,child,Bangladesh,0.5670000000000001,0.008723076923076924,2.907692307692308,0.004361538461538462
S17,Shitalakshya,Rainy,Ni,adult,Bangladesh,0.6196666666666667,0.020655555555555555,1.0327777777777778,0.017350666666666667
S17,Shitalakshya,Rainy,Ni,child,Bangladesh,0.6196666666666667,0.009533333333333335,0.47666666666666674,0.008008000000000001
S17,Shitalakshya,Rainy,Cu,adult,Bangladesh,0.8663333333333334,0.02887777777777778,0.7219444444444445,0.0
S17,Shitalakshya,Rainy,Cu,child,Bangladesh,0.8663333333333334,0.01332820512820513,0.33320512820512826,0.0
S17,Shitalakshya,Rainy,As,adult,Bangladesh,0.1106666666666666,0.0036888888888888865,12.296296296296289,0.005533333333333329
S17,Shitalakshya,Rainy,As,child,Bangladesh,0.1106666666666666,0.0017025641025641015,5.675213675213672,0.002553846153846152
S17,Shitalakshya,Rainy,Cd,adult,Bangladesh,0.1226666666666666,0.004088888888888887,4.088888888888887,0.025759999999999984
S17,Shitalakshya,Rainy,Cd,child,Bangladesh,0.1226666666666666,0.0018871794871794863,1.8871794871794862,0.011889230769230763
S17,Shitalakshya,Rainy,Pb,adult,Bangladesh,1.5586666666666666,0.051955555555555546,14.432098765432096,0.0004416222222222222
S17,Shitalakshya,Rainy,Pb,child,Bangladesh,1.5586666666666666,0.023979487179487176,6.66096866096866,0.000203825641025641
S17,Shitalakshya,Rainy,Fe,adult,Bangladesh,2.2256666666666667,0.07418888888888889,0.10598412698412699,0.0
S17,Shitalakshya,Rainy,Fe,child,Bangladesh,2.2256666666666667,0.034241025641025644,0.04891575091575092,0.0
S1,Dhaleshwari,Winter,Cr,adult,Bangladesh,0.069,0.0023000000000000004,0.7666666666666668,0.0011500000000000002
S1,Dhaleshwari,Winter,Cr,child,Bangladesh,0.069,0.0010615384615384616,0.35384615384615387,0.0005307692307692308
S1,Dhaleshwari,Winter,Ni,adult,Bangladesh,0.1149999999999999,0.00383333333333333,0.1916666666666665,0.003219999999999997
S1,Dhaleshwari,Winter,Ni,child,Bangladesh,0.1149999999999999,0.0017692307692307673,0.08846153846153837,0.0014861538461538445
S1,Dhaleshwari,Winter,Cu,adult,Bangladesh,0.6765,0.022549999999999997,0.5637499999999999,0.0
S1,Dhaleshwari,Winter,Cu,child,Bangladesh,0.6765,0.010407692307692307,0.26019230769230767,0.0
S1,Dhaleshwari,Winter,As,adult,Bangladesh,0.1735,0.005783333333333333,19.27777777777778,0.008674999999999999
S1,Dhaleshwari,Winter,As,child,Bangladesh,0.1735,0.0026692307692307692,8.897435897435898,0.004003846153846154
S1,Dhaleshwari,Winter,Cd,adult,Bangladesh,0.0075,0.00025,0.25,0.001575
S1,Dhaleshwari,Winter,Cd,child,Bangladesh,0.0075,0.00011538461538461537,0.11538461538461536,0.0007269230769230768
S1,Dhaleshwari,Winter,Pb,adult,Bangladesh,0.3855,0.01285,3.5694444444444446,0.00010922500000000001
S1,Dhaleshwari,Winter,Pb,child,Bangladesh,0.3855,0.005930769230769232,1.6474358974358978,5.0411538461538476e-05
