Station,River,Season,Metal,Receptor,ParamSet,Conc_mg_per_kg,ADD_ing,ADD_derm,ADD_inh,HQ_ing,HQ_derm,HQ_inh,ILCR_ing,ILCR_derm,ILCR_inh,HQ_total,ILCR_total
S17,Shitalakshya,Winter,As,child,EPA,21.77,6.958447488584475e-05,1.9483652968036526e-07,2.558252753156057e-09,0.23194824961948252,0.0015840368266696362,8.499178581913811e-06,0.00010437671232876712,7.131016986301369e-07,3.862961657265646e-08,0.23354078562473407,0.00010512844364396991
S17,Shitalakshya,Winter,Cd,adult,EPA,12.7,1.73972602739726e-05,6.941506849315069e-08,2.5584206285253827e-09,0.0173972602739726,0.006941506849315069,2.5584206285253826e-06,0.00010960273972602738,4.3731493150684936e-07,1.611804995970991e-08,0.024341325543916194,0.00011005617270749394
S17,Shitalakshya,Winter,Cd,child,EPA,12.7,4.059360730593607e-05,1.13662100456621e-07,1.4924120333064733e-09,0.04059360730593607,0.011366210045662099,1.4924120333064733e-06,0.00025573972602739727,7.160712328767123e-07,9.402195809830782e-09,0.05196130976363148,0.0002564651994560838
S17,Shitalakshya,Winter,Pb,adult,EPA,210.65,0.00028856164383561644,1.1513609589041096e-06,4.2435535858178886e-08,0.08015601217656013,0.002193068493150685,1.205554995970991e-05,2.45277397260274e-06,9.786568150684933e-09,1.7822925060435133e-09,0.08236113621967052,2.4643428332594683e-06
S17,Shitalakshya,Winter,Pb,child,EPA,210.65,0.000673310502283105,1.8852694063926942e-06,2.4754062583937686e-08,0.18703069507864029,0.003590989345509894,7.032404143164115e-06,5.723139269406392e-06,1.6024789954337902e-08,1.039670628525383e-09,0.19062871682829333,5.740203729989256e-06
S17,Shitalakshya,Winter,Fe,adult,EPA,26710.0,0.03658904109589041,0.00014599027397260277,5.3807413376309425e-06,0.05227005870841488,0.0010427876712328769,7.686773339472775e-06,0.0,0.0,0.0,0.05332053315298723,0.0
S17,Shitalakshya,Winter,Fe,child,EPA,26710.0,0.08537442922374429,0.00023904840182648398,3.1387657802847164e-06,0.12196347031963471,0.0017074885844748854,4.483951114692452e-06,0.0,0.0,0.0,0.12367544285522429,0.0
S1,Dhaleshwari,Rainy,Cr,adult,Bangladesh,92.69,0.00012358666666666666,1.6993166666666667e-06,2.2718137254901962e-08,0.041195555555555555,0.028321944444444445,0.0007943404634581106,6.179333333333333e-05,3.398633333333333e-05,9.541617647058824e-07,0.0703118404634581,9.673382843137254e-05
S1,Dhaleshwari,Rainy,Cr,child,Bangladesh,92.69,0.00025668,1.1550599999999997e-06,1.0485294117647058e-08,0.08556,0.019250999999999994,0.0003666186754422048,0.00012834,2.3101199999999995e-05,4.4038235294117646e-07,0.10517761867544219,0.00015188158235294118
S1,Dhaleshwari,Rainy,Ni,adult,Bangladesh,19.18,2.5573333333333335e-05,3.516333333333333e-07,4.700980392156863e-09,0.0012786666666666667,6.511728395061727e-05,2.2820293165810011e-07,2.14816e-05,1.4768599999999998e-05,3.948823529411764e-09,0.0013440121535489421,3.625414882352941e-05
S1,Dhaleshwari,Rainy,Ni,child,Bangladesh,19.18,5.311384615384616e-05,2.3901230769230763e-07,2.169683257918552e-09,0.0026556923076923077,4.426153846153845e-05,1.0532442999604622e-07,4.461563076923077e-05,1.003851692307692e-05,1.8225339366515837e-09,0.002700059170583842,5.465597022624434e-05
S1,Dhaleshwari,Rainy,Cu,adult,Bangladesh,40.34,5.3786666666666664e-05,7.395666666666667e-07,9.887254901960785e-09,0.0013446666666666665,6.163055555555556e-05,2.471813725490196e-07,0.0,0.0,0.0,0.0014065444035947711,0.0
S1,Dhaleshwari,Rainy,Cu,child,Bangladesh,40.34,0.00011171076923076924,5.026984615384616e-07,4.563348416289593e-09,0.002792769230769231,4.189153846153846e-05,1.1408371040723982e-07,0.0,0.0,0.0,0.002834774852941177,0.0
S1,Dhaleshwari,Rainy,As,adult,Bangladesh,7.96,1.0613333333333332e-05,1.4593333333333333e-07,1.9509803921568624e-09,0.03537777777777778,0.0011864498644986448,6.481662432414825e-06,1.5919999999999997e-05,5.34116e-07,2.945980392156862e-08,0.03657070930470884,1.6483575803921563e-05
S1,Dhaleshwari,Rainy,As,child,Bangladesh,7.96,2.2043076923076923e-05,9.919384615384614e-08,9.004524886877827e-10,0.07347692307692308,0.0008064540337711067,2.9915365072683807e-06,3.3064615384615384e-05,3.630494769230769e-07,1.3596832579185517e-08,0.07428636864720145,3.344126169411764e-05
S1,Dhaleshwari,Rainy,Cd,adult,Bangladesh,2.66,3.546666666666667e-06,4.876666666666666e-08,6.519607843137254e-10,0.0035466666666666667,0.0048766666666666654,6.519607843137254e-07,2.2344e-05,3.072299999999999e-07,4.10735294117647e-09,0.008423985294117645,2.2655337352941178e-05
S1,Dhaleshwari,Rainy,Cd,child,Bangladesh,2.66,7.366153846153847e-06,3.3147692307692296e-08,3.0090497737556563e-10,0.007366153846153847,0.003314769230769229,3.009049773755656e-07,4.6406769230769233e-05,2.0883046153846147e-07,1.8957013574660635e-09,0.010681223981900452,4.661749539366516e-05
S1,Dhaleshwari,Rainy,Pb,adult,Bangladesh,50.73,6.764e-05,9.3005e-07,1.2433823529411762e-08,0.01878888888888889,0.0017715238095238096,3.5323362299465234e-06,5.7494e-07,7.905425e-09,5.22220588235294e-10,0.020563945034642647,5.833676455882354e-07
S1,Dhaleshwari,Rainy,Pb,child,Bangladesh,50.73,0.0001404830769230769,6.32173846153846e-07,5.738687782805429e-09,0.03902307692307692,0.0012041406593406591,1.6303090292060877e-06,1.1941061538461538e-06,5.373477692307691e-09,2.41024886877828e-10,0.04022884789144678,1.1997206564253394e-06
S1,Dhaleshwari,Rainy,Fe,adult,Bangladesh,26700.0,0.03560000000000001,0.0004895,6.544117647058824e-06,0.05085714285714287,0.0034964285714285713,9.34873949579832e-06,0.0,0.0,0.0,0.05436292016806724,0.0
S1,Dhaleshwari,Rainy,Fe,child,Bangladesh,26700.0,0.07393846153846154,0.0003327230769230769,3.0203619909502264e-06,0.10562637362637363,0.0023765934065934063,4.31480284421461e-06,0.0,0.0,0.0,0.10800728183581125,0.0
S2,Dhaleshwari,Rainy,Cr,adult,Bangladesh,88.4,0.00011786666666666665,1.620666666666667e-06,2.1666666666666665e-08,0.03928888888888889,0.027011111111111118,0.0007575757575757575,5.893333333333333e-05,3.241333333333334e-05,9.1e-07,0.06705757575757576,9.225666666666666e-05
S2,Dhaleshwari,Rainy,Cr,child,Bangladesh,88.4,0.00024480000000000004,1.1016e-06,1e-08,0.0816,0.018359999999999998,0.00034965034965034965,0.00012240000000000002,2.2032e-05,4.2e-07,0.10030965034965035,0.00014485200000000003
S2,Dhaleshwari,Rainy,Ni,adult,Bangladesh,17.21,2.2946666666666665e-05,3.1551666666666664e-07,4.218137254901962e-09,0.0011473333333333333,5.8429012345679e-05,2.047639444127166e-07,1.9275199999999998e-05,1.3251699999999999e-05,3.5432352941176478e-09,0.001205967109623425,3.253044323529411e-05
S2,Dhaleshwari,Rainy,Ni,child,Bangladesh,17.21,4.765846153846154e-05,2.144630769230769e-07,1.9468325791855206e-09,0.0023829230769230767,3.9715384615384614e-05,9.450643588279226e-08,4.003310769230769e-05,9.007449230769231e-06,1.6353393665158372e-09,0.0024227329679743443,4.9042192262443436e-05
S2,Dhaleshwari,Rainy,Cu,adult,Bangladesh,41.56,5.5413333333333334e-05,7.619333333333333e-07,1.018627450980392e-08,0.0013853333333333333,6.349444444444444e-05,2.54656862745098e-07,0.0,0.0,0.0,0.0014490824346405228,0.0
S2,Dhaleshwari,Rainy,Cu,child,Bangladesh,41.56,0.00011508923076923076,5.179015384615384e-07,4.701357466063349e-09,0.002877230769230769,4.315846153846153e-05,1.1753393665158371e-07,0.0,0.0,0.0,0.002920506764705882,0.0
S2,Dhaleshwari,Rainy,As,adult,Bangladesh,9.88,1.3173333333333333e-05,1.8113333333333333e-07,2.4215686274509807e-09,0.043911111111111116,0.0014726287262872627,8.045078496514886e-06,1.976e-05,6.62948e-07,3.656568627450981e-08,0.04539178491589489,2.0459513686274512e-05
S2,Dhaleshwari,Rainy,As,child,Bangladesh,9.88,2.7360000000000002e-05,1.2312e-07,1.1176470588235297e-09,0.09120000000000002,0.0010009756097560975,3.71311315223764e-06,4.104e-05,4.5061920000000006e-07,1.6876470588235298e-08,0.09220468872290835,4.1507495670588234e-05
S2,Dhaleshwari,Rainy,Cd,adult,Bangladesh,2.97,3.959999999999999e-06,5.445000000000001e-08,7.279411764705884e-10,0.003959999999999999,0.005445,7.279411764705883e-07,2.4947999999999996e-05,3.4303500000000005e-07,4.586029411764707e-09,0.009405727941176471,2.529562102941176e-05
S2,Dhaleshwari,Rainy,Cd,child,Bangladesh,2.97,8.224615384615385e-06,3.701076923076923e-08,3.359728506787331e-10,0.008224615384615384,0.003701076923076923,3.359728506787331e-07,5.181507692307692e-05,2.3316784615384616e-07,2.1166289592760183e-09,0.011926028280542986,5.2050361398190045e-05
S2,Dhaleshwari,Rainy,Pb,adult,Bangladesh,38.9,5.186666666666667e-05,7.131666666666666e-07,9.534313725490196e-09,0.014407407407407409,0.0013584126984126984,2.708611853832442e-06,4.4086666666666674e-07,6.061916666666667e-09,4.0044117647058824e-10,0.015768528717673938,4.4732902450980396e-07
S2,Dhaleshwari,Rainy,Pb,child,Bangladesh,38.9,0.0001077230769230769,4.847538461538461e-07,4.400452488687783e-09,0.029923076923076917,0.0009233406593406594,1.2501285479226656e-06,9.156461538461537e-07,4.1204076923076926e-09,1.848190045248869e-10,0.0308476677109655,9.199513805429862e-07
S2,Dhaleshwari,Rainy,Fe,adult,Bangladesh,34970.0,0.04662666666666667,0.0006411166666666666,8.57107843137255e-06,0.06660952380952381,0.004579404761904761,1.2244397759103644e-05,0.0,0.0,0.0,0.07120117296918767,0.0
S2,Dhaleshwari,Rainy,Fe,child,Bangladesh,34970.0,0.09684,0.00043578,3.9558823529411765e-06,0.13834285714285716,0.003112714285714285,5.651260504201681e-06,0.0,0.0,0.0,0.14146122268907563,0.0
S3,Dhaleshwari,Rainy,Cr,adult,Bangladesh,66.92,8.922666666666667e-05,1.2268666666666664e-06,1.6401960784313728e-08,0.029742222222222222,0.020447777777777773,0.0005734951323186618,4.4613333333333335e-05,2.453733333333333e-05,6.888823529411766e-07,0.05076349513231866,6.983954901960785e-05
S3,Dhaleshwari,Rainy,Cr,child,Bangladesh,66.92,0.0001853169230769231,8.339261538461538e-07,7.570135746606336e-09,0.061772307692307696,0.01389876923076923,0.00026469006107015164,9.265846153846155e-05,1.6678523076923076e-05,3.1794570135746615e-07,0.07593576698414707,0.00010965493031674209
S3,Dhaleshwari,Rainy,Ni,adult,Bangladesh,37.52,5.002666666666667e-05,6.878666666666667e-07,9.19607843137255e-09,0.0025013333333333337,0.0001273827160493827,4.4641157433847334e-07,4.2022400000000006e-05,2.88904e-05,7.724705882352942e-09,0.0026291624609570546,7.092052470588236e-05
S3,Dhaleshwari,Rainy,Ni,child,Bangladesh,37.52,0.00010390153846153845,4.6755692307692313e-07,4.244343891402716e-09,0.005195076923076923,8.658461538461539e-05,2.0603611123314154e-07,8.727729230769229e-05,1.963739076923077e-05,3.565248868778281e-09,0.005281867574572771,0.00010691824832579185
S3,Dhaleshwari,Rainy,Cu,adult,Bangladesh,49.47,6.596e-05,9.0695e-07,1.2125e-08,0.0016489999999999999,7.557916666666666e-05,3.0312499999999996e-07,0.0,0.0,0.0,0.0017248822916666666,0.0
S3,Dhaleshwari,Rainy,Cu,child,Bangladesh,49.47,0.00013699384615384618,6.164723076923076e-07,5.596153846153846e-09,0.003424846153846154,5.13726923076923e-05,1.3990384615384615e-07,0.0,0.0,0.0,0.00347635875,0.0
S3,Dhaleshwari,Rainy,As,adult,Bangladesh,15.48,2.064e-05,2.8379999999999993e-07,3.794117647058824e-09,0.0688,0.002307317073170731,1.2605042016806725e-05,3.096e-05,1.0387079999999997e-06,5.729117647058824e-08,0.07111992211518754,3.205599917647059e-05
S3,Dhaleshwari,Rainy,As,child,Bangladesh,15.48,4.286769230769231e-05,1.9290461538461537e-07,1.7511312217194572e-09,0.1428923076923077,0.0015683302063789868,5.817711700064642e-06,6.430153846153847e-05,7.060308923076923e-07,2.6442081447963802e-08,0.14446645561038673,6.503401143529412e-05
S3,Dhaleshwari,Rainy,Cd,adult,Bangladesh,2.1,2.8e-06,3.8499999999999994e-08,5.147058823529411e-10,0.0028,0.0038499999999999993,5.147058823529411e-07,1.7639999999999997e-05,2.4254999999999996e-07,3.242647058823529e-09,0.006650514705882352,1.788579264705882e-05
S3,Dhaleshwari,Rainy,Cd,child,Bangladesh,2.1,5.815384615384615e-06,2.616923076923077e-08,2.3755656108597284e-10,0.005815384615384615,0.0026169230769230766,2.3755656108597282e-07,3.663692307692307e-05,1.6486615384615385e-07,1.4966063348416288e-09,0.008432545248868776,3.680328583710407e-05
S3,Dhaleshwari,Rainy,Pb,adult,Bangladesh,32.79,4.3719999999999995e-05,6.011500000000001e-07,8.036764705882352e-09,0.012144444444444444,0.0011450476190476193,2.2831717914438498e-06,3.7162e-07,5.109775000000001e-09,3.375441176470588e-10,0.013291775235283507,3.7706731911764704e-07
S3,Dhaleshwari,Rainy,Pb,child,Bangladesh,32.79,9.080307692307692e-05,4.0861384615384615e-07,3.709276018099547e-09,0.025223076923076924,0.000778312087912088,1.0537715960510078e-06,7.718261538461539e-07,3.4732176923076924e-09,1.5578959276018098e-10,0.026002442782585063,7.754551611312217e-07
S3,Dhaleshwari,Rainy,Fe,adult,Bangladesh,23970.0,0.03196,0.00043945,5.875e-06,0.04565714285714286,0.003138928571428571,8.392857142857143e-06,0.0,0.0,0.0,0.04880446428571429,0.0
S3,Dhaleshwari,Rainy,Fe,child,Bangladesh,23970.0,0.06637846153846153,0.00029870307692307695,2.7115384615384617e-06,0.09482637362637361,0.0021335934065934065,3.873626373626374e-06,0.0,0.0,0.0,0.09696384065934063,0.0
S4,Dhaleshwari,Rainy,Cr,adult,Bangladesh,55.56,7.408e-05,1.0186e-06,1.361764705882353e-08,0.02469333333333333,0.016976666666666668,0.0004761415055532703,3.704e-05,2.0372e-05,5.719411764705883e-07,0.04214614150555327,5.7983941176470584e-05
S4,Dhaleshwari,Rainy,Cr,child,Bangladesh,55.56,0.00015385846153846155,6.923630769230768e-07,6.2850678733031674e-09,0.05128615384615385,0.011539384615384615,0.0002197576179476632,7.692923076923077e-05,1.3847261538461537e-05,2.63972850678733e-07,0.06304529607948613,9.104046515837105e-05
S4,Dhaleshwari,Rainy,Ni,adult,Bangladesh,26.08,3.477333333333333e-05,4.781333333333332e-07,6.392156862745097e-09,0.0017386666666666664,8.854320987654318e-05,3.102988768322863e-07,2.9209599999999996e-05,2.0081599999999994e-05,5.369411764705881e-09,0.0018275201754200418,4.929656941176469e-05
S4,Dhaleshwari,Rainy,Ni,child,Bangladesh,26.08,7.222153846153846e-05,3.2499692307692305e-07,2.950226244343891e-09,0.003611076923076923,6.0184615384615375e-05,1.4321486623028596e-07,6.0666092307692304e-05,1.3649870769230768e-05,2.4781900452488682e-09,0.0036714047533277687,7.431844126696832e-05
S4,Dhaleshwari,Rainy,Cu,adult,Bangladesh,69.77,9.302666666666665e-05,1.2791166666666667e-06,1.7100490196078428e-08,0.0023256666666666664,0.00010659305555555556,4.2751225490196067e-07,0.0,0.0,0.0,0.002432687234477124,0.0
S4,Dhaleshwari,Rainy,Cu,child,Bangladesh,69.77,0.00019320923076923072,8.694415384615384e-07,7.892533936651582e-09,0.004830230769230768,7.245346153846153e-05,1.9731334841628957e-07,0.0,0.0,0.0,0.0049028815441176455,0.0
S4,Dhaleshwari,Rainy,As,adult,Bangladesh,18.77,2.5026666666666665e-05,3.4411666666666667e-07,4.600490196078432e-09,0.08342222222222223,0.0027976964769647695,1.5284020584978178e-05,3.7539999999999996e-05,1.2594670000000001e-06,6.946740196078432e-08,0.08623520271977199,3.886893440196078e-05
S4,Dhaleshwari,Rainy,As,child,Bangladesh,18.77,5.197846153846153e-05,2.3390307692307688e-07,2.1233031674208146e-09,0.17326153846153847,0.0019016510318949338,7.054163346913006e-06,7.79676923076923e-05,8.560852615384614e-07,3.20618778280543e-08,0.17517024365678033,7.885583944705882e-05
S4,Dhaleshwari,Rainy,Cd,adult,Bangladesh,1.79,2.3866666666666665e-06,3.2816666666666666e-08,4.3872549019607837e-10,0.0023866666666666667,0.0032816666666666662,4.3872549019607834e-07,1.5035999999999998e-05,2.06745e-07,2.7639705882352936e-09,0.005668772058823528,1.5245508970588234e-05
S4,Dhaleshwari,Rainy,Cd,child,Bangladesh,1.79,4.9569230769230755e-06,2.2306153846153843e-08,2.0248868778280539e-10,0.004956923076923076,0.0022306153846153843,2.024886877828054e-07,3.1228615384615376e-05,1.405287692307692e-07,1.2756787330316738e-09,0.007187740950226243,3.1370419832579176e-05
S4,Dhaleshwari,Rainy,Pb,adult,Bangladesh,43.4,5.7866666666666666e-05,7.956666666666667e-07,1.0637254901960785e-08,0.016074074074074074,0.0015155555555555556,3.0219474153297685e-06,4.918666666666667e-07,6.763166666666667e-09,4.46764705882353e-10,0.017592651577044958,4.990765980392158e-07
S4,Dhaleshwari,Rainy,Pb,child,Bangladesh,43.4,0.00012018461538461539,5.408307692307692e-07,4.909502262443439e-09,0.03338461538461539,0.0010301538461538462,1.3947449609214315e-06,1.021569230769231e-06,4.597061538461539e-09,2.0619909502262445e-10,0.034416163975730156,1.0263724914027151e-06
S4,Dhaleshwari,Rainy,Fe,adult,Bangladesh,23990.0,0.03198666666666667,0.00043981666666666674,5.879901960784314e-06,0.0456952380952381,0.0031415476190476193,8.399859943977593e-06,0.0,0.0,0.0,0.0488451855742297,0.0
S4,Dhaleshwari,Rainy,Fe,child,Bangladesh,23990.0,0.06643384615384615,0.0002989523076923077,2.7138009049773757e-06,0.0949054945054945,0.002135373626373626,3.876858435681966e-06,0.0,0.0,0.0,0.09704474499030381,0.0
S5,Dhaleshwari,Rainy,Cr,adult,Bangladesh,64.5,8.599999999999999e-05,1.1825e-06,1.5808823529411764e-08,0.028666666666666663,0.01970833333333333,0.0005527560674619498,4.2999999999999995e-05,2.365e-05,6.63970588235294e-07,0.04892775606746194,6.731397058823528e-05
S5,Dhaleshwari,Rainy,Cr,child,Bangladesh,64.5,0.0001786153846153846,8.037692307692308e-07,7.296380090497738e-09,0.05953846153846153,0.013396153846153846,0.00025511818498243836,8.93076923076923e-05,1.6075384615384617e-05,3.06447963800905e-07,0.07318973356959782,0.00010568952488687783
S5,Dhaleshwari,Rainy,Ni,adult,Bangladesh,30.62,4.082666666666666e-05,5.613666666666666e-07,7.504901960784314e-09,0.002041333333333333,0.00010395679012345678,3.6431562916428706e-07,3.4294399999999995e-05,2.35774e-05,6.304117647058823e-09,0.002145654439085954,5.787810411764705e-05
S5,Dhaleshwari,Rainy,Ni,child,Bangladesh,30.62,8.479384615384615e-05,3.815723076923077e-07,3.4638009049773755e-09,0.004239692307692308,7.066153846153847e-05,1.6814567499890173e-07,7.122683076923076e-05,1.6026036923076923e-05,2.9095927601809954e-09,0.004310521991828846,8.725577728506787e-05
S5,Dhaleshwari,Rainy,Cu,adult,Bangladesh,73.19,9.758666666666667e-05,1.3418166666666665e-06,1.793872549019608e-08,0.0024396666666666664,0.00011181805555555554,4.48468137254902e-07,0.0,0.0,0.0,0.0025519331903594766,0.0
S5,Dhaleshwari,Rainy,Cu,child,Bangladesh,73.19,0.00020268,9.120599999999998e-07,8.279411764705882e-09,0.005067,7.600499999999997e-05,2.0698529411764706e-07,0.0,0.0,0.0,0.005143211985294118,0.0
S5,Dhaleshwari,Rainy,As,adult,Bangladesh,20.96,2.7946666666666675e-05,3.8426666666666667e-07,5.1372549019607855e-09,0.09315555555555559,0.003124119241192412,1.706729203309231e-05,4.192000000000001e-05,1.406416e-06,7.757254901960785e-08,0.09629674208878108,4.340398854901962e-05
S5,Dhaleshwari,Rainy,As,child,Bangladesh,20.96,5.8043076923076924e-05,2.611938461538461e-07,2.371040723981901e-09,0.1934769230769231,0.0021235272045028136,7.877211707581066e-06,8.706461538461538e-05,9.559694769230769e-07,3.5802714932126706e-08,0.1956083274931335,8.805638757647059e-05
S5,Dhaleshwari,Rainy,Cd,adult,Bangladesh,1.45,1.933333333333333e-06,2.658333333333333e-08,3.553921568627451e-10,0.0019333333333333331,0.002658333333333333,3.553921568627451e-07,1.2179999999999999e-05,1.6747499999999998e-07,2.2389705882352942e-09,0.004592022058823529,1.2349713970588234e-05
S5,Dhaleshwari,Rainy,Cd,child,Bangladesh,1.45,4.015384615384616e-06,1.8069230769230772e-08,1.6402714932126698e-10,0.004015384615384616,0.001806923076923077,1.6402714932126697e-07,2.529692307692308e-05,1.1383615384615386e-07,1.033371040723982e-09,0.005822471719457014,2.541179260180996e-05
S5,Dhaleshwari,Rainy,Pb,adult,Bangladesh,53.55,7.14e-05,9.817500000000002e-07,1.3125e-08,0.019833333333333335,0.0018700000000000004,3.728693181818182e-06,6.069000000000001e-07,8.344875000000003e-09,5.5125e-10,0.021707062026515154,6.157961250000001e-07
S5,Dhaleshwari,Rainy,Pb,child,Bangladesh,53.55,0.00014829230769230768,6.673153846153846e-07,6.057692307692308e-09,0.04119230769230769,0.0012710769230769232,1.7209353146853148e-06,1.2604846153846152e-06,5.67218076923077e-09,2.5442307692307693e-10,0.042465105550699295,1.266411219230769e-06
S5,Dhaleshwari,Rainy,Fe,adult,Bangladesh,35130.0,0.04684,0.00064405,8.610294117647059e-06,0.06691428571428572,0.004600357142857142,1.2300420168067227e-05,0.0,0.0,0.0,0.07152694327731093,0.0
S5,Dhaleshwari,Rainy,Fe,child,Bangladesh,35130.0,0.09728307692307692,0.0004377738461538462,3.973981900452489e-06,0.1389758241758242,0.003126956043956044,5.677117000646413e-06,0.0,0.0,0.0,0.14210845733678087,0.0
S6,Dhaleshwari,Rainy,Cr,adult,Bangladesh,60.35,8.046666666666667e-05,1.1064166666666666e-06,1.4791666666666667e-08,0.026822222222222223,0.018440277777777778,0.0005171911421911422,4.023333333333333e-05,2.2128333333333333e-05,6.2125e-07,0.04577969114219114,6.298291666666666e-05
S6,Dhaleshwari,Rainy,Cr,child,Bangladesh,60.35,0.0001671230769230769,7.520538461538461e-07,6.826923076923077e-09,0.055707692307692305,0.012534230769230768,0.00023870360408821946,8.356153846153845e-05,1.5041076923076923e-05,2.867307692307692e-07,0.06848062668101129,9.888934615384614e-05
S6,Dhaleshwari,Rainy,Ni,adult,Bangladesh,11.72,1.5626666666666667e-05,2.1486666666666667e-07,2.8725490196078433e-09,0.0007813333333333333,3.979012345679012e-05,1.394441271654293e-07,1.31264e-05,9.0244e-06,2.4129411764705883e-09,0.0008212629009172888,2.2153212941176468e-05
S6,Dhaleshwari,Rainy,Ni,child,Bangladesh,11.72,3.2455384615384605e-05,1.4604923076923075e-07,1.32579185520362e-09,0.0016227692307692301,2.7046153846153842e-05,6.435882792250583e-08,2.7262523076923068e-05,6.134067692307691e-06,1.1136651583710408e-09,0.0016498797434433066,3.339770443438913e-05
S6,Dhaleshwari,Rainy,Cu,adult,Bangladesh,98.28,0.00013103999999999997,1.8018e-06,2.4088235294117648e-08,0.003275999999999999,0.00015015,6.022058823529412e-07,0.0,0.0,0.0,0.003426752205882352,0.0
S6,Dhaleshwari,Rainy,Cu,child,Bangladesh,98.28,0.0002721600000000001,1.22472e-06,1.1117647058823529e-08,0.006804000000000002,0.00010206,2.779411764705882e-07,0.0,0.0,0.0,0.006906337941176473,0.0
S6,Dhaleshwari,Rainy,As,adult,Bangladesh,10.42,1.3893333333333333e-05,1.9103333333333336e-07,2.553921568627451e-09,0.046311111111111115,0.0015531165311653118,8.484789264543027e-06,2.084e-05,6.991820000000002e-07,3.856421568627451e-08,0.047872712431540974,2.1577746215686275e-05
S6,Dhaleshwari,Rainy,As,child,Bangladesh,10.42,2.8855384615384616e-05,1.2984923076923077e-07,1.1787330316742082e-09,0.0961846153846154,0.0010556848030018762,3.916056583635243e-06,4.328307692307692e-05,4.7524818461538463e-07,1.7798868778280544e-08,0.0972442162442009,4.377612397647059e-05
S6,Dhaleshwari,Rainy,Cd,adult,Bangladesh,0.82,1.0933333333333332e-06,1.5033333333333336e-08,2.009803921568627e-10,0.001093333333333333,0.0015033333333333335,2.009803921568627e-07,6.887999999999999e-06,9.471e-08,1.266176470588235e-09,0.0025968676470588233,6.983976176470587e-06
S6,Dhaleshwari,Rainy,Cd,child,Bangladesh,0.82,2.2707692307692308e-06,1.0218461538461537e-08,9.27601809954751e-11,0.0022707692307692307,0.0010218461538461536,9.27601809954751e-08,1.4305846153846154e-05,6.437630769230768e-08,5.843891402714931e-10,0.00329270814479638,1.4370806850678732e-05
S6,Dhaleshwari,Rainy,Pb,adult,Bangladesh,37.88,5.050666666666666e-05,6.944666666666666e-07,9.284313725490196e-09,0.014029629629629628,0.0013227936507936508,2.6375891265597144e-06,4.2930666666666665e-07,5.902966666666666e-09,3.8994117647058823e-10,0.015355060869549839,4.3559957450980393e-07
S6,Dhaleshwari,Rainy,Pb,child,Bangladesh,37.88,0.00010489846153846154,4.720430769230769e-07,4.285067873303168e-09,0.02913846153846154,0.0008991296703296703,1.2173488276429454e-06,8.916369230769232e-07,4.012366153846154e-09,1.7997285067873305e-10,0.03003880855761885,8.958292620814481e-07
S6,Dhaleshwari,Rainy,Fe,adult,Bangladesh,38700.0,0.05159999999999999,0.0007095,9.485294117647058e-06,0.0737142857142857,0.005067857142857142,1.3550420168067227e-05,0.0,0.0,0.0,0.07879569327731091,0.0
S6,Dhaleshwari,Rainy,Fe,child,Bangladesh,38700.0,0.10716923076923075,0.00048226153846153854,4.377828054298643e-06,0.1530989010989011,0.003444725274725275,6.25404007756949e-06,0.0,0.0,0.0,0.15654988041370393,0.0
S7,Dhaleshwari,Rainy,Cr,adult,Bangladesh,69.37,9.249333333333333e-05,1.2717833333333333e-06,1.700245098039216e-08,0.03083111111111111,0.02119638888888889,0.0005944912930207049,4.6246666666666665e-05,2.5435666666666668e-05,7.141029411764708e-07,0.05262199129302071,7.23964362745098e-05
S7,Dhaleshwari,Rainy,Cr,child,Bangladesh,69.37,0.00019210153846153848,8.644569230769229e-07,7.847285067873305e-09,0.06403384615384616,0.014407615384615382,0.0002743805967787869,9.605076923076924e-05,1.728913846153846e-05,3.295859728506788e-07,0.07871584213524033,0.00011366949366515838
S7,Dhaleshwari,Rainy,Ni,adult,Bangladesh,14.95,1.993333333333333e-05,2.740833333333333e-07,3.6642156862745096e-09,0.0009966666666666665,5.075617283950616e-05,1.778745478774034e-07,1.6743999999999998e-05,1.1511499999999998e-05,3.077941176470588e-09,0.00104760071405405,2.8258577941176466e-05
S7,Dhaleshwari,Rainy,Ni,child,Bangladesh,14.95,4.14e-05,1.863e-07,1.6911764705882354e-09,0.00207,3.45e-05,8.209594517418618e-08,3.4775999999999994e-05,7.8246e-06,1.4205882352941176e-09,0.002104582095945174,4.260202058823529e-05
S7,Dhaleshwari,Rainy,Cu,adult,Bangladesh,96.72,0.00012896,1.7732e-06,2.3705882352941175e-08,0.0032240000000000003,0.00014776666666666666,5.926470588235293e-07,0.0,0.0,0.0,0.0033723593137254906,0.0
S7,Dhaleshwari,Rainy,Cu,child,Bangladesh,96.72,0.00026783999999999993,1.20528e-06,1.0941176470588235e-08,0.006695999999999998,0.00010044,2.7352941176470587e-07,0.0,0.0,0.0,0.006796713529411763,0.0
S7,Dhaleshwari,Rainy,As,adult,Bangladesh,19.88,2.650666666666666e-05,3.644666666666667e-07,4.8725490196078435e-09,0.08835555555555555,0.0029631436314363144,1.6187870497036026e-05,3.975999999999999e-05,1.3339480000000003e-06,7.357549019607844e-08,0.0913348870574889,4.116752349019607e-05
