Paper_ID,First_Author,Year,River,Station_ID,Station_Name,Lat,Lon,Season,Season_Norm,Matrix,Unit_Norm,Background_standard,Analytical_method,Access_status,WHO_exceedance,GNN_usability,Metal,Concentration,Igeo_orig,EF_orig,CF_orig
2,Hossain,2021,Buriganga,BS5,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,43.04,,,0.48
2,Hossain,2021,Buriganga,BS5,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,26.01,,,0.38
2,Hossain,2021,Buriganga,BS5,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,17.7,,,0.39
2,Hossain,2021,Buriganga,BS5,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Buriganga,BS5,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Buriganga,BS5,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,18.24,,,0.91
2,Hossain,2021,Buriganga,BS5,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Buriganga,BS5,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,4101.23,,,
2,Hossain,2021,Buriganga,BS1,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,140.53,,,1.56
2,Hossain,2021,Buriganga,BS1,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,35.4,,,0.52
2,Hossain,2021,Buriganga,BS1,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,40.4,,,0.9
2,Hossain,2021,Buriganga,BS1,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Buriganga,BS1,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Buriganga,BS1,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,15.23,,,0.76
2,Hossain,2021,Buriganga,BS1,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Buriganga,BS1,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,5421.21,,,
2,Hossain,2021,Buriganga,BS2,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,127.08,,,1.41
2,Hossain,2021,Buriganga,BS2,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,35.01,,,0.51
2,Hossain,2021,Buriganga,BS2,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,35.29,,,0.78
2,Hossain,2021,Buriganga,BS2,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Buriganga,BS2,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Buriganga,BS2,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,16.86,,,0.84
2,Hossain,2021,Buriganga,BS2,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Buriganga,BS2,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,5321.56,,,
2,Hossain,2021,Buriganga,BS3,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,115.5,,,1.28
2,Hossain,2021,Buriganga,BS3,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,30.29,,,0.45
2,Hossain,2021,Buriganga,BS3,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,30.28,,,0.67
2,Hossain,2021,Buriganga,BS3,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Buriganga,BS3,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Buriganga,BS3,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,12.44,,,0.62
2,Hossain,2021,Buriganga,BS3,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Buriganga,BS3,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,4312.1,,,
2,Hossain,2021,Buriganga,BS4,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,77.11,,,0.86
2,Hossain,2021,Buriganga,BS4,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,27.21,,,0.4
2,Hossain,2021,Buriganga,BS4,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,24.38,,,0.54
2,Hossain,2021,Buriganga,BS4,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Buriganga,BS4,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Buriganga,BS4,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,14.43,,,0.72
2,Hossain,2021,Buriganga,BS4,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Buriganga,BS4,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,4028.29,,,
2,Hossain,2021,Buriganga,BS5,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,38.27,,,0.43
2,Hossain,2021,Buriganga,BS5,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,28.01,,,0.41
2,Hossain,2021,Buriganga,BS5,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,15.9,,,0.35
2,Hossain,2021,Buriganga,BS5,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Buriganga,BS5,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Buriganga,BS5,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,16.09,,,0.8
2,Hossain,2021,Buriganga,BS5,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Buriganga,BS5,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,4017.07,,,
2,Hossain,2021,Turag,TS1,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,120.15,,,1.34
2,Hossain,2021,Turag,TS1,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,95.1,,,1.0
2,Hossain,2021,Turag,TS1,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,70.18,,,1.56
2,Hossain,2021,Turag,TS1,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Turag,TS1,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Turag,TS1,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,46.25,,,2.31
2,Hossain,2021,Turag,TS1,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Turag,TS1,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,4512.45,,,
2,Hossain,2021,Turag,TS2,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,108.15,,,1.2
2,Hossain,2021,Turag,TS2,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,87.15,,,0.92
2,Hossain,2021,Turag,TS2,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,62.1,,,1.38
2,Hossain,2021,Turag,TS2,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Turag,TS2,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Turag,TS2,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,40.25,,,2.01
2,Hossain,2021,Turag,TS2,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Turag,TS2,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,4470.0,,,
2,Hossain,2021,Turag,TS3,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,70.25,,,0.78
2,Hossain,2021,Turag,TS3,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,56.01,,,0.59
2,Hossain,2021,Turag,TS3,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,44.18,,,0.98
2,Hossain,2021,Turag,TS3,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Turag,TS3,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Turag,TS3,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,34.15,,,1.71
2,Hossain,2021,Turag,TS3,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Turag,TS3,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,4128.71,,,
2,Hossain,2021,Turag,TS4,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,30.25,,,0.34
2,Hossain,2021,Turag,TS4,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,27.15,,,0.29
2,Hossain,2021,Turag,TS4,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,38.12,,,0.85
2,Hossain,2021,Turag,TS4,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Turag,TS4,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Turag,TS4,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,20.18,,,1.01
2,Hossain,2021,Turag,TS4,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Turag,TS4,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,4012.1,,,
2,Hossain,2021,Turag,TS5,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,30.27,,,0.34
2,Hossain,2021,Turag,TS5,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,23.15,,,0.24
2,Hossain,2021,Turag,TS5,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,35.18,,,0.78
2,Hossain,2021,Turag,TS5,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Turag,TS5,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Turag,TS5,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,17.18,,,0.86
2,Hossain,2021,Turag,TS5,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Turag,TS5,,,,Winter,Winter,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,4137.1,,,
2,Hossain,2021,Turag,TS1,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,118.2,,,1.31
2,Hossain,2021,Turag,TS1,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,88.25,,,0.93
2,Hossain,2021,Turag,TS1,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,65.18,,,1.45
2,Hossain,2021,Turag,TS1,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Turag,TS1,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Turag,TS1,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,44.25,,,2.21
2,Hossain,2021,Turag,TS1,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Turag,TS1,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,4412.5,,,
2,Hossain,2021,Turag,TS2,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,100.1,,,1.11
2,Hossain,2021,Turag,TS2,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,80.25,,,0.84
2,Hossain,2021,Turag,TS2,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,56.25,,,1.25
2,Hossain,2021,Turag,TS2,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Turag,TS2,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Turag,TS2,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,38.25,,,1.91
2,Hossain,2021,Turag,TS2,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Turag,TS2,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,4310.12,,,
2,Hossain,2021,Turag,TS3,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,65.15,,,0.72
2,Hossain,2021,Turag,TS3,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,50.12,,,0.53
2,Hossain,2021,Turag,TS3,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,40.23,,,0.89
2,Hossain,2021,Turag,TS3,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Turag,TS3,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Turag,TS3,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,30.19,,,1.51
2,Hossain,2021,Turag,TS3,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Turag,TS3,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,4010.1,,,
2,Hossain,2021,Turag,TS4,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,27.26,,,0.3
2,Hossain,2021,Turag,TS4,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,24.1,,,0.25
2,Hossain,2021,Turag,TS4,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,35.1,,,0.78
2,Hossain,2021,Turag,TS4,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Turag,TS4,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Turag,TS4,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,18.28,,,0.91
2,Hossain,2021,Turag,TS4,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Turag,TS4,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,4113.14,,,
2,Hossain,2021,Turag,TS5,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,28.15,,,0.31
2,Hossain,2021,Turag,TS5,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,28.0,,,0.29
2,Hossain,2021,Turag,TS5,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,33.01,,,0.73
2,Hossain,2021,Turag,TS5,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Turag,TS5,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Turag,TS5,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,20.18,,,1.01
2,Hossain,2021,Turag,TS5,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Turag,TS5,,,,Summer,Rainy,Sediment,mg/kg,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,4218.9,,,
4,Jolly,2023,Shitalakshya,Mean_S1_S10,,23°43′18.462″N,90°30′2.1348″E,Dry,Winter,Sediment,mg/kg,Martin & Meybeck 1979,EDXRF,Accessed,True,2,Cr,69.42,-0.61,,0.97
4,Jolly,2023,Shitalakshya,Mean_S1_S10,,23°43′18.462″N,90°30′2.1348″E,Dry,Winter,Sediment,mg/kg,Martin & Meybeck 1979,EDXRF,Accessed,True,2,Ni,39.45,-0.9,,0.8
4,Jolly,2023,Shitalakshya,Mean_S1_S10,,23°43′18.462″N,90°30′2.1348″E,Dry,Winter,Sediment,mg/kg,Martin & Meybeck 1979,EDXRF,Accessed,True,2,Cu,147.03,1.62,,4.59
4,Jolly,2023,Shitalakshya,Mean_S1_S10,,23°43′18.462″N,90°30′2.1348″E,Dry,Winter,Sediment,mg/kg,Martin & Meybeck 1979,EDXRF,Accessed,True,2,As,13.94,2.62,,9.29
4,Jolly,2023,Shitalakshya,Mean_S1_S10,,23°43′18.462″N,90°30′2.1348″E,Dry,Winter,Sediment,mg/kg,Martin & Meybeck 1979,EDXRF,Accessed,True,2,Cd,5.03,-6.48,,0.05
4,Jolly,2023,Shitalakshya,Mean_S1_S10,,23°43′18.462″N,90°30′2.1348″E,Dry,Winter,Sediment,mg/kg,Martin & Meybeck 1979,EDXRF,Accessed,True,2,Pb,20.01,-0.26,,1.25
4,Jolly,2023,Shitalakshya,Mean_S1_S10,,23°43′18.462″N,90°30′2.1348″E,Dry,Winter,Sediment,mg/kg,Martin & Meybeck 1979,EDXRF,Accessed,True,2,Mn,611.9,,,
4,Jolly,2023,Shitalakshya,Mean_S1_S10,,23°43′18.462″N,90°30′2.1348″E,Dry,Winter,Sediment,mg/kg,Martin & Meybeck 1979,EDXRF,Accessed,True,2,Fe,,,,
4,Jolly,2023,Shitalakshya,Mean_S1_S10,,23°43′18.462″N,90°30′2.1348″E,Rainy,Rainy,Sediment,mg/kg,Martin & Meybeck 1979,EDXRF,Accessed,True,2,Cr,66.85,-0.67,,0.94
4,Jolly,2023,Shitalakshya,Mean_S1_S10,,23°43′18.462″N,90°30′2.1348″E,Rainy,Rainy,Sediment,mg/kg,Martin & Meybeck 1979,EDXRF,Accessed,True,2,Ni,35.09,-1.07,,0.71
4,Jolly,2023,Shitalakshya,Mean_S1_S10,,23°43′18.462″N,90°30′2.1348″E,Rainy,Rainy,Sediment,mg/kg,Martin & Meybeck 1979,EDXRF,Accessed,True,2,Cu,140.71,0.69,,4.4
4,Jolly,2023,Shitalakshya,Mean_S1_S10,,23°43′18.462″N,90°30′2.1348″E,Rainy,Rainy,Sediment,mg/kg,Martin & Meybeck 1979,EDXRF,Accessed,True,2,As,13.37,2.57,,8.91
4,Jolly,2023,Shitalakshya,Mean_S1_S10,,23°43′18.462″N,90°30′2.1348″E,Rainy,Rainy,Sediment,mg/kg,Martin & Meybeck 1979,EDXRF,Accessed,True,2,Cd,4.74,-6.57,,0.04
4,Jolly,2023,Shitalakshya,Mean_S1_S10,,23°43′18.462″N,90°30′2.1348″E,Rainy,Rainy,Sediment,mg/kg,Martin & Meybeck 1979,EDXRF,Accessed,True,2,Pb,19.6,-0.29,,1.22
4,Jolly,2023,Shitalakshya,Mean_S1_S10,,23°43′18.462″N,90°30′2.1348″E,Rainy,Rainy,Sediment,mg/kg,Martin & Meybeck 1979,EDXRF,Accessed,True,2,Mn,555.9,,,
4,Jolly,2023,Shitalakshya,Mean_S1_S10,,23°43′18.462″N,90°30′2.1348″E,Rainy,Rainy,Sediment,mg/kg,Martin & Meybeck 1979,EDXRF,Accessed,True,2,Fe,,,,
7,Mohanta,2019,Dhaleshwari,Spot 1,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Cr,1199.46,,,
7,Mohanta,2019,Dhaleshwari,Spot 1,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Ni,,,,
7,Mohanta,2019,Dhaleshwari,Spot 1,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Cu,108.07,,,
7,Mohanta,2019,Dhaleshwari,Spot 1,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,As,6.5,,,
7,Mohanta,2019,Dhaleshwari,Spot 1,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Cd,1.36,,,
7,Mohanta,2019,Dhaleshwari,Spot 1,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Pb,21.58,,,
7,Mohanta,2019,Dhaleshwari,Spot 1,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Mn,,,,
7,Mohanta,2019,Dhaleshwari,Spot 1,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Fe,,,,
7,Mohanta,2019,Dhaleshwari,Spot 1,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Cr,250.19,,,
7,Mohanta,2019,Dhaleshwari,Spot 1,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Ni,,,,
