Paper_ID,First_Author,Year,River,Station_ID,Station_Name,Lat,Lon,Season,Matrix,Cr_conc,Ni_conc,Cu_conc,As_conc,Cd_conc,Pb_conc,Mn_conc,Fe_conc,Unit,pH,DO,EC,TDS,TOC_OM,Igeo_Cr,Igeo_Ni,Igeo_Cu,Igeo_As,Igeo_Cd,Igeo_Pb,Igeo_Mn,Igeo_Fe,EF_Cr,EF_Ni,EF_Cu,EF_As,EF_Cd,EF_Pb,CF_Cr,CF_Ni,CF_Cu,CF_As,CF_Cd,CF_Pb,PLI,Background_standard,Analytical_method,Access_status,WHO_exceedance,GNN_usability
2,Hossain,2021,Turag,TS5,NaN,NaN,NaN,Winter,Sediment,30.27,23.15,35.18,NaN,NaN,17.18,NaN,4137.10,mg/kg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.34,0.24,0.78,NaN,NaN,0.86,NaN,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2
2,Hossain,2021,Turag,TS1,NaN,NaN,NaN,Summer,Sediment,118.20,88.25,65.18,NaN,NaN,44.25,NaN,4412.50,mg/kg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.31,0.93,1.45,NaN,NaN,2.21,NaN,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2
2,Hossain,2021,Turag,TS2,NaN,NaN,NaN,Summer,Sediment,100.10,80.25,56.25,NaN,NaN,38.25,NaN,4310.12,mg/kg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.11,0.84,1.25,NaN,NaN,1.91,NaN,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2
2,Hossain,2021,Turag,TS3,NaN,NaN,NaN,Summer,Sediment,65.15,50.12,40.23,NaN,NaN,30.19,NaN,4010.10,mg/kg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.72,0.53,0.89,NaN,NaN,1.51,NaN,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2
2,Hossain,2021,Turag,TS4,NaN,NaN,NaN,Summer,Sediment,27.26,24.10,35.10,NaN,NaN,18.28,NaN,4113.14,mg/kg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.30,0.25,0.78,NaN,NaN,0.91,NaN,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2
2,Hossain,2021,Turag,TS5,NaN,NaN,NaN,Summer,Sediment,28.15,28.00,33.01,NaN,NaN,20.18,NaN,4218.90,mg/kg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.31,0.29,0.73,NaN,NaN,1.01,NaN,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2
3,Islam,2021,Dhaleshwari,D-1,Savar Tannery,NaN,NaN,NaN,Water,920,870,NaN,NaN,250,NaN,NaN,NaN,µg/L,11.2,0.06,5309.6,3278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,2
3,Islam,2021,Dhaleshwari,D-2,Sudkhira,NaN,NaN,NaN,Water,NaN,150,NaN,NaN,NaN,NaN,NaN,NaN,µg/L,NaN,NaN,286.1,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,2
3,Islam,2021,Dhaleshwari,D-3,Dhalla,NaN,NaN,NaN,Water,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,µg/L,NaN,6.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,False,2
3,Islam,2021,Dhaleshwari,D-4,AKS dying,NaN,NaN,NaN,Water,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,µg/L,NaN,NaN,NaN,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,False,2
3,Islam,2021,Dhaleshwari,D-5,Nama Bazar,NaN,NaN,NaN,Water,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,µg/L,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,False,2
4,Jolly,2023,Shitalakshya,Mean_S1_S10,NaN,23°43′18.462″N,90°30′2.1348″E,Dry,Sediment,69.42,39.45,147.03,13.94,5.03,20.01,611.90,NaN,mg/kg,NaN,NaN,NaN,NaN,NaN,-0.61,-0.90,1.62,2.62,-6.48,-0.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.97,0.80,4.59,9.29,0.05,1.25,NaN,Martin & Meybeck 1979,EDXRF,Accessed,True,2
4,Jolly,2023,Shitalakshya,Mean_S1_S10,NaN,23°43′18.462″N,90°30′2.1348″E,Rainy,Sediment,66.85,35.09,140.71,13.37,4.74,19.60,555.90,NaN,mg/kg,NaN,NaN,NaN,NaN,NaN,-0.67,-1.07,0.69,2.57,-6.57,-0.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.94,0.71,4.40,8.91,0.04,1.22,NaN,Martin & Meybeck 1979,EDXRF,Accessed,True,2
6,Akter,2025,Balu,St-1,Chanpara Bridge,NaN,NaN,Pre-monsoon,Water,42,NaN,54,NaN,1.9,49,92,NaN,µg/L,7.57,2.57,850,405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
6,Akter,2025,Balu,St-1,Chanpara Bridge,NaN,NaN,Monsoon,Water,31,NaN,35,NaN,1.3,45,71,NaN,µg/L,6.89,3.63,355,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
6,Akter,2025,Balu,St-1,Chanpara Bridge,NaN,NaN,Post-monsoon,Water,53,NaN,71,NaN,2.9,63,101,NaN,µg/L,7.30,3.15,900,605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
6,Akter,2025,Balu,St-2,Chanpara Bondor,NaN,NaN,Pre-monsoon,Water,29,NaN,41,NaN,2.0,21,78,NaN,µg/L,7.34,2.10,760,369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
6,Akter,2025,Balu,St-2,Chanpara Bondor,NaN,NaN,Monsoon,Water,18,NaN,21,NaN,1.7,26,57,NaN,µg/L,7.32,3.21,247,102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
6,Akter,2025,Balu,St-2,Chanpara Bondor,NaN,NaN,Post-monsoon,Water,48,NaN,53,NaN,2.1,37,108,NaN,µg/L,7.53,2.62,820,510,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
6,Akter,2025,Balu,St-3,Dakkhin Para,NaN,NaN,Pre-monsoon,Water,32,NaN,46,NaN,2.6,31,43,NaN,µg/L,7.79,1.90,910,482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
6,Akter,2025,Balu,St-3,Dakkhin Para,NaN,NaN,Monsoon,Water,39,NaN,45,NaN,1.9,23,46,NaN,µg/L,7.38,2.56,370,208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
6,Akter,2025,Balu,St-3,Dakkhin Para,NaN,NaN,Post-monsoon,Water,25,NaN,62,NaN,3.4,52,61,NaN,µg/L,7.94,2.53,960,690,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
6,Akter,2025,Balu,St-4,Paschim Gao,NaN,NaN,Pre-monsoon,Water,75,NaN,54,NaN,4.9,15,41,NaN,µg/L,7.95,2.15,820,395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
6,Akter,2025,Balu,St-4,Paschim Gao,NaN,NaN,Monsoon,Water,62,NaN,33,NaN,3.7,12,43,NaN,µg/L,6.91,3.20,282,98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
6,Akter,2025,Balu,St-4,Paschim Gao,NaN,NaN,Post-monsoon,Water,121,NaN,67,NaN,7.8,33,47,NaN,µg/L,7.68,2.91,880,470,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
6,Akter,2025,Balu,St-5,Kheodhala,NaN,NaN,Pre-monsoon,Water,71,NaN,43,NaN,1.9,10,61,NaN,µg/L,7.52,2.53,750,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
6,Akter,2025,Balu,St-5,Kheodhala,NaN,NaN,Monsoon,Water,49,NaN,29,NaN,3.1,14,48,NaN,µg/L,7.43,2.81,270,133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
6,Akter,2025,Balu,St-5,Kheodhala,NaN,NaN,Post-monsoon,Water,92,NaN,51,NaN,9.1,26,66,NaN,µg/L,7.48,2.23,830,580,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 1,NaN,23.7813,90.2396,Wet,Water,1340,NaN,73.3,1.9,28.5,385.5,NaN,NaN,µg/L,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 1,NaN,23.7813,90.2396,Dry,Water,NaN,NaN,43.0,18.0,30.0,152.0,NaN,NaN,µg/L,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 2,NaN,23.7813,90.2396,Wet,Water,1204,NaN,62.2,0.7,29.1,370.2,NaN,NaN,µg/L,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 2,NaN,23.7813,90.2396,Dry,Water,NaN,NaN,54.3,5.6,30.9,188.9,NaN,NaN,µg/L,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 3,NaN,23.7813,90.2396,Wet,Water,1360,NaN,31.5,1.4,28.8,416.3,NaN,NaN,µg/L,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 3,NaN,23.7813,90.2396,Dry,Water,NaN,NaN,43.0,5.9,29.7,130.5,NaN,NaN,µg/L,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 4,NaN,23.7813,90.2396,Wet,Water,1330,NaN,57.3,NaN,28.7,348.7,NaN,NaN,µg/L,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 4,NaN,23.7813,90.2396,Dry,Water,NaN,NaN,38.1,1.6,30.5,170.5,NaN,NaN,µg/L,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 5,NaN,23.7813,90.2396,Wet,Water,1270,NaN,80.7,NaN,29.4,370.2,NaN,NaN,µg/L,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 5,NaN,23.7813,90.2396,Dry,Water,NaN,NaN,53.6,2.6,30.3,182.7,NaN,NaN,µg/L,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 1,NaN,23.7813,90.2396,Wet,Sediment,1199.46,NaN,108.07,6.50,1.36,21.58,NaN,NaN,mg/kg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 1,NaN,23.7813,90.2396,Dry,Sediment,250.19,NaN,216.44,7.50,1.48,19.27,NaN,NaN,mg/kg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 2,NaN,23.7813,90.2396,Wet,Sediment,1126.66,NaN,45.91,4.97,1.42,52.86,NaN,NaN,mg/kg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 2,NaN,23.7813,90.2396,Dry,Sediment,117.53,NaN,68.98,5.10,1.41,29.57,NaN,NaN,mg/kg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 3,NaN,23.7813,90.2396,Wet,Sediment,1161.87,NaN,58.05,3.67,1.54,64.96,NaN,NaN,mg/kg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 3,NaN,23.7813,90.2396,Dry,Sediment,367.03,NaN,442.78,8.75,1.39,30.75,NaN,NaN,mg/kg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 4,NaN,23.7813,90.2396,Wet,Sediment,1173.24,NaN,115.56,7.13,1.39,28.36,NaN,NaN,mg/kg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 4,NaN,23.7813,90.2396,Dry,Sediment,99.67,NaN,82.25,8.88,1.44,28.62,NaN,NaN,mg/kg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 5,NaN,23.7813,90.2396,Wet,Sediment,1159.10,NaN,115.57,4.45,1.72,21.69,NaN,NaN,mg/kg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
7,Mohanta,2019,Dhaleshwari,Spot 5,NaN,23.7813,90.2396,Dry,Sediment,446.72,NaN,74.07,5.29,1.47,25.35,NaN,NaN,mg/kg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AAS,Accessed,True,3
