Stations,River,Lat,Long,geometry,hydro_dist_brick,num_brick_field,hydro_dist_ind,num_industry,CrR,NiR,CuR,AsR,CdR,PbR,MR,SandR,SiltR,ClayR,FeR,RI,AE_00,AE_01,AE_02,AE_03,AE_04,AE_05,AE_06,AE_07,AE_08,AE_09,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18,AE_19,AE_20,AE_21,AE_22,AE_23,AE_24,AE_25,AE_26,AE_27,AE_28,AE_29,AE_30,AE_31,AE_32,AE_33,AE_34,AE_35,AE_36,AE_37,AE_38,AE_39,AE_40,AE_41,AE_42,AE_43,AE_44,AE_45,AE_46,AE_47,AE_48,AE_49,AE_50,AE_51,AE_52,AE_53,AE_54,AE_55,AE_56,AE_57,AE_58,AE_59,AE_60,AE_61,AE_62,AE_63
IDW_SR_45,Unknown,23.894888374204086,90.2316988298273,,0.0036445399185449,5.9835854184908355,0.0073614960484267,2.037482161534423,87.65812902661305,20.442039016405,43.56659314697087,8.772170289534873,2.719303310209214,51.82704036388356,32.219017039235155,21.683185216665745,44.792558922746856,33.31498776190202,28632.296457039392,135.44426396331684,0.029773164167627833,-0.186082276047674,0.07111111111111111,0.03844675124951941,-0.019930795847750864,0.13588619761630144,0.0005536332179930795,0.044844290657439445,-0.044844290657439445,0.1929104190695886,0.24415224913494812,-0.044844290657439445,-0.15378700499807765,-0.13016532103037293,0.06698961937716265,0.10340638216070744,-0.12456747404844293,-0.17937716262975778,-0.09356401384083046,-0.06698961937716265,-0.07111111111111111,0.17279507881584008,-0.07972318339100345,0.09356401384083046,-0.11374086889657825,0.06698961937716265,0.0629911572472126,-0.13588619761630144,0.07535563244905807,0.08882737408688965,-0.0271280276816609,0.16633602460592078,-0.1085121107266436,0.01574778931180315,-0.000984236831987697,0.2679584775086506,0.01384083044982699,-0.13588619761630144,0.07111111111111111,0.2364628988850442,-0.044844290657439445,0.07535563244905807,0.09842368319876971,0.10340638216070744,-0.09356401384083046,0.16000000000000003,-0.14769703960015382,0.2761399461745483,-0.19986159169550174,-0.07535563244905807,0.003014225297962322,0.12456747404844293,-0.15378700499807765,-0.07535563244905807,0.15378700499807765,-0.1929104190695886,-0.07111111111111111,0.07972318339100345,0.04822760476739715,-0.019930795847750864,-0.008858131487889272,-0.15378700499807765,0.09842368319876971,0.2364628988850442
IDW_SR_46,Unknown,23.611309409799283,90.45859697849004,,0.0347030101441107,13.94201519475233,0.0195031856826692,10.002780093705082,60.4502929464222,41.21914752546367,105.80260645889992,13.155195567422275,6.082103266164497,104.26895107682682,34.67911464126888,20.95790749270573,35.82496429023137,42.06846880937566,37797.14681080449,244.63290743118,0.01384083044982699,-0.19986159169550174,0.0015378700499807767,0.05536332179930796,-0.0271280276816609,0.14173010380622836,-0.003936947327950788,0.07111111111111111,-0.05911572472126105,0.2069357939254133,0.2364628988850442,-0.07972318339100345,-0.17937716262975778,-0.11374086889657825,0.07111111111111111,0.06698961937716265,-0.07972318339100345,-0.14173010380622836,-0.0629911572472126,-0.006151480199923107,-0.03844675124951941,0.19986159169550174,-0.0271280276816609,0.07972318339100345,-0.12456747404844293,0.0271280276816609,0.08882737408688965,-0.17279507881584008,0.04822760476739715,0.04822760476739715,-0.01384083044982699,0.24415224913494812,-0.041584006151480196,-0.03844675124951941,-0.024605920799692427,0.21413302575932336,0.006151480199923107,-0.12456747404844293,0.09356401384083046,0.2599000384467512,-0.029773164167627833,0.01384083044982699,0.11374086889657825,0.07972318339100345,-0.12456747404844293,0.14173010380622836,-0.16000000000000003,0.2761399461745483,-0.21413302575932336,-0.05911572472126105,0.041584006151480196,0.186082276047674,-0.14769703960015382,-0.05911572472126105,0.13016532103037293,-0.11374086889657825,-0.03254133025759323,0.11909265667051133,0.03254133025759323,-0.044844290657439445,-0.01384083044982699,-0.17279507881584008,0.04822760476739715,0.28444444444444444
IDW_SR_47,Unknown,23.825385725765365,90.34503411615796,,0.0704496153364679,18.957213362981307,0.0377961618025261,3.030627669890066,13.076834568717077,39.44252190795031,87.00412123453516,10.87134161612208,3.585300506792119,168.80587892485548,32.29026808085293,19.046589993354807,29.39245592480864,50.59970208216936,47807.22300723307,317.83243214767043,0.0271280276816609,-0.21413302575932336,0.12456747404844293,-0.010396001537870049,-0.03254133025759323,0.044844290657439445,-0.0015378700499807767,-0.022206843521722412,-0.10340638216070744,0.17937716262975778,0.2679584775086506,0.0271280276816609,-0.186082276047674,-0.11374086889657825,0.041584006151480196,0.07972318339100345,-0.0629911572472126,-0.12456747404844293,-0.14173010380622836,-0.10340638216070744,-0.06698961937716265,0.2069357939254133,-0.09356401384083046,0.01574778931180315,-0.13588619761630144,0.07972318339100345,0.017777777777777778,-0.044844290657439445,0.08421376393694734,0.17937716262975778,-0.004982698961937716,0.07972318339100345,-0.17279507881584008,-0.03543252595155709,0.05173394848135333,0.19986159169550174,-0.14769703960015382,-0.14769703960015382,0.07972318339100345,0.28444444444444444,-0.03844675124951941,0.1085121107266436,0.01384083044982699,0.15378700499807765,-0.10340638216070744,0.14769703960015382,-0.03543252595155709,0.24415224913494812,-0.17937716262975778,-0.08421376393694734,0.029773164167627833,0.13588619761630144,-0.16000000000000003,-0.13016532103037293,0.15378700499807765,-0.2069357939254133,-0.1085121107266436,0.019930795847750864,0.041584006151480196,-0.04822760476739715,0.01574778931180315,-0.15378700499807765,0.07972318339100345,0.1929104190695886
IDW_SR_48,Unknown,23.58539884976713,90.42162258031864,,0.0272805953488394,16.520800207010396,0.0329794597611105,8.37033088314545,61.520021963768386,31.1085010152456,99.71164886239664,14.94939584988234,3.894444419438819,78.0428031064502,34.42900342469663,23.45858328689641,42.867444761940504,33.61792348571101,39648.507720545254,196.19952372748503,0.05173394848135333,-0.10340638216070744,0.09842368319876971,0.05173394848135333,-0.03543252595155709,0.11374086889657825,0.03844675124951941,-0.04822760476739715,-0.019930795847750864,0.2519646289888504,0.2599000384467512,0.007443291041906958,-0.17937716262975778,-0.07972318339100345,0.019930795847750864,0.13588619761630144,-0.10340638216070744,-0.186082276047674,-0.17937716262975778,-0.08882737408688965,-0.11374086889657825,0.21413302575932336,-0.07972318339100345,0.08421376393694734,-0.09842368319876971,0.07535563244905807,0.08882737408688965,0.012056901191849288,0.024605920799692427,0.03844675124951941,0.01574778931180315,0.13016532103037293,-0.12456747404844293,-0.0271280276816609,0.008858131487889272,0.2679584775086506,-0.08421376393694734,-0.08882737408688965,0.09842368319876971,0.2288965782391388,-0.022206843521722412,0.13588619761630144,0.13016532103037293,0.1085121107266436,-0.09842368319876971,0.19986159169550174,-0.10340638216070744,0.2599000384467512,-0.17937716262975778,-0.09842368319876971,-0.012056901191849288,0.10340638216070744,-0.03844675124951941,-0.08882737408688965,0.16633602460592078,-0.186082276047674,-0.1085121107266436,0.07111111111111111,-0.012056901191849288,-0.03844675124951941,-0.01384083044982699,-0.17937716262975778,0.1085121107266436,0.19986159169550174
IDW_SR_49,Unknown,23.92746409411004,90.24636174578946,,0.0070583446185238,6.986750273382725,0.0089808965918679,2.435517458275764,83.47305461594387,21.837656114522307,46.43986842675903,9.077849353170564,2.741591964417234,55.538760965683935,32.44640793080943,22.6526571063644,43.660323513316705,33.488333955592125,29240.247378255775,141.5240226474115,0.04822760476739715,-0.07535563244905807,0.14769703960015382,0.008858131487889272,-0.03543252595155709,0.11909265667051133,0.029773164167627833,-0.05536332179930796,-0.10340638216070744,0.16000000000000003,0.2519646289888504,0.000984236831987697,-0.22145328719723184,-0.11909265667051133,-0.01574778931180315,0.09842368319876971,-0.09356401384083046,-0.14173010380622836,-0.16000000000000003,-0.06698961937716265,-0.2364628988850442,0.28444444444444444,-0.05173394848135333,-0.07111111111111111,-0.029773164167627833,0.17279507881584008,0.13016532103037293,0.03844675124951941,-0.06698961937716265,0.0629911572472126,0.1085121107266436,0.11909265667051133,-0.09356401384083046,0.002214532871972318,0.09356401384083046,0.2679584775086506,-0.14769703960015382,0.017777777777777778,0.09842368319876971,0.14173010380622836,0.022206843521722412,0.12456747404844293,-0.024605920799692427,0.2519646289888504,0.0629911572472126,0.16633602460592078,-0.05173394848135333,0.21413302575932336,-0.14173010380622836,-0.0271280276816609,-0.07111111111111111,0.1085121107266436,-0.0271280276816609,0.024605920799692427,0.2069357939254133,-0.22145328719723184,-0.07972318339100345,0.04822760476739715,-0.03254133025759323,-0.05173394848135333,-0.0015378700499807767,-0.1085121107266436,0.022206843521722412,0.17279507881584008
IDW_SR_50,Unknown,23.711967608354744,90.27827118937056,,0.0710176664011322,14.34539961590316,0.1112402389159956,5.030609433856098,63.40697744224148,30.58933919839966,74.48325087313187,20.21118133299244,1.5899892578197996,55.522469205635645,32.83022129218025,59.18298463408624,24.666915869194508,11.7550644058104,35084.72297001689,150.56836895851742,0.008858131487889272,-0.19986159169550174,0.024605920799692427,0.05911572472126105,-0.0271280276816609,0.15378700499807765,-0.017777777777777778,0.05536332179930796,-0.024605920799692427,0.19986159169550174,0.2679584775086506,-0.0629911572472126,-0.186082276047674,-0.10340638216070744,0.06698961937716265,0.07972318339100345,-0.1085121107266436,-0.17937716262975778,-0.1085121107266436,-0.04822760476739715,-0.05536332179930796,0.17279507881584008,-0.04822760476739715,0.07972318339100345,-0.12456747404844293,0.06698961937716265,0.09356401384083046,-0.14769703960015382,0.07111111111111111,0.06698961937716265,0.007443291041906958,0.1929104190695886,-0.09356401384083046,0.002214532871972318,-0.03254133025759323,0.24415224913494812,0.012056901191849288,-0.13016532103037293,0.08882737408688965,0.2679584775086506,-0.03254133025759323,0.05173394848135333,0.11374086889657825,0.09842368319876971,-0.1085121107266436,0.14173010380622836,-0.13588619761630144,0.2679584775086506,-0.19986159169550174,-0.07111111111111111,0.029773164167627833,0.15378700499807765,-0.13016532103037293,-0.05536332179930796,0.14173010380622836,-0.15378700499807765,-0.07111111111111111,0.09842368319876971,0.03844675124951941,-0.03543252595155709,-0.006151480199923107,-0.16000000000000003,0.07535563244905807,0.2519646289888504
IDW_SR_51,Unknown,23.81636968686588,90.24795671528346,,0.0071281023565028,6.317924418125596,0.00590683755972,3.792700253860432,65.91750099026623,35.0740314570924,52.592814029335685,14.889166134383904,2.2639227966858417,40.09212458077359,30.894075327893304,42.532641591046705,30.33314552682298,24.060038161532205,26533.078639129533,119.53870222587184,0.03543252595155709,-0.186082276047674,0.05173394848135333,0.06698961937716265,-0.044844290657439445,0.12456747404844293,0.03254133025759323,0.012056901191849288,-0.03844675124951941,0.17937716262975778,0.2519646289888504,-0.0629911572472126,-0.17279507881584008,-0.13588619761630144,0.0629911572472126,0.09356401384083046,-0.08882737408688965,-0.16633602460592078,-0.10340638216070744,-0.05911572472126105,-0.05911572472126105,0.186082276047674,-0.06698961937716265,0.09356401384083046,-0.11374086889657825,0.0629911572472126,0.1085121107266436,-0.11374086889657825,0.07535563244905807,0.044844290657439445,-0.03254133025759323,0.21413302575932336,-0.07972318339100345,0.002214532871972318,0.008858131487889272,0.2599000384467512,-0.008858131487889272,-0.16000000000000003,0.07535563244905807,0.2519646289888504,-0.04822760476739715,0.07111111111111111,0.09356401384083046,0.08882737408688965,-0.1085121107266436,0.13588619761630144,-0.17279507881584008,0.2679584775086506,-0.22145328719723184,-0.07972318339100345,0.01384083044982699,0.13016532103037293,-0.13588619761630144,-0.07111111111111111,0.14173010380622836,-0.16000000000000003,-0.05536332179930796,0.09842368319876971,0.022206843521722412,-0.0271280276816609,0.008858131487889272,-0.16000000000000003,0.08882737408688965,0.2599000384467512
IDW_SR_52,Unknown,23.583112341918024,90.42364173284248,,0.0277724463298236,16.280400618237053,0.032152129802119,8.40324743477884,61.10593507456156,31.689980713161443,99.62099740231368,14.810876363217629,4.013823959046551,79.38106386507744,34.434436374042505,23.694788162988495,42.1948744661989,33.97504623279042,39440.17744005921,198.43365394616117,0.029773164167627833,-0.1085121107266436,0.09842368319876971,0.03844675124951941,-0.041584006151480196,0.12456747404844293,-0.01574778931180315,-0.03254133025759323,-0.0629911572472126,0.2761399461745483,0.2599000384467512,0.008858131487889272,-0.22145328719723184,-0.03844675124951941,0.010396001537870049,0.14769703960015382,-0.13016532103037293,-0.16000000000000003,-0.2069357939254133,-0.09356401384083046,-0.11374086889657825,0.2364628988850442,-0.08421376393694734,0.07535563244905807,-0.07972318339100345,0.11909265667051133,0.05536332179930796,0.006151480199923107,0.01384083044982699,0.08421376393694734,0.019930795847750864,0.08882737408688965,-0.10340638216070744,-0.022206843521722412,0.03543252595155709,0.24415224913494812,-0.07111111111111111,-0.044844290657439445,0.10340638216070744,0.2069357939254133,-0.03543252595155709,0.08421376393694734,0.08421376393694734,0.14769703960015382,-0.08421376393694734,0.17279507881584008,-0.024605920799692427,0.2761399461745483,-0.17937716262975778,-0.07535563244905807,0.008858131487889272,0.09842368319876971,-0.03844675124951941,-0.09842368319876971,0.19986159169550174,-0.17279507881584008,-0.12456747404844293,0.07972318339100345,-0.03254133025759323,-0.07111111111111111,-0.029773164167627833,-0.16633602460592078,0.12456747404844293,0.2069357939254133
IDW_SR_53,Unknown,23.83867782919983,90.5256006760955,,0.004461813151995,2.9189177144575003,0.0059558089420729,1.0387368891523727,42.793859332994685,20.96006122525545,70.57349769717686,13.686784026612962,6.827611317382218,70.80889829508507,36.8400760736314,19.596337469288812,54.75004243351485,27.452882201367352,31254.823319324205,172.11529899216526,-0.01384083044982699,-0.14173010380622836,0.08882737408688965,-0.002214532871972318,-0.03543252595155709,0.08421376393694734,-0.04822760476739715,-0.002214532871972318,-0.09842368319876971,0.15378700499807765,0.2761399461745483,0.0015378700499807767,-0.2599000384467512,-0.008858131487889272,-0.01574778931180315,0.09842368319876971,-0.09356401384083046,-0.1929104190695886,-0.186082276047674,-0.09356401384083046,-0.11909265667051133,0.2364628988850442,-0.05173394848135333,-0.029773164167627833,-0.11374086889657825,0.05173394848135333,0.07535563244905807,-0.05911572472126105,-0.06698961937716265,0.14173010380622836,0.08882737408688965,0.11374086889657825,-0.07972318339100345,-0.06698961937716265,0.0271280276816609,0.19986159169550174,-0.11909265667051133,0.017777777777777778,0.14173010380622836,0.2599000384467512,0.002214532871972318,0.07535563244905807,-0.012056901191849288,0.19986159169550174,-0.10340638216070744,0.16000000000000003,0.012056901191849288,0.24415224913494812,-0.19986159169550174,-0.08882737408688965,0.010396001537870049,0.17279507881584008,-0.05536332179930796,-0.03254133025759323,0.17279507881584008,-0.14769703960015382,-0.13016532103037293,0.019930795847750864,-0.008858131487889272,-0.08882737408688965,0.01384083044982699,-0.13016532103037293,0.07535563244905807,0.24415224913494812
IDW_SR_54,Unknown,23.639557798012277,90.33355701718044,,0.0497921010474527,15.40359267153097,0.028034731253994,7.322707766404446,60.55567910439447,19.079715018166517,97.2264870053491,12.370853929520104,1.685881222848999,52.79387256734779,32.18134106713617,52.618345299148224,20.42595036963289,25.61539768370497,38970.90894681801,147.46494979732756,0.05173394848135333,-0.16000000000000003,0.05911572472126105,0.0271280276816609,-0.04822760476739715,0.13588619761630144,0.05536332179930796,0.003936947327950788,-0.05536332179930796,0.21413302575932336,0.2599000384467512,-0.041584006151480196,-0.16633602460592078,-0.1085121107266436,0.05173394848135333,0.12456747404844293,-0.05536332179930796,-0.19986159169550174,-0.13588619761630144,-0.05536332179930796,-0.05911572472126105,0.1929104190695886,-0.07972318339100345,0.07972318339100345,-0.12456747404844293,0.04822760476739715,0.11374086889657825,-0.09356401384083046,0.07972318339100345,0.07972318339100345,-0.03543252595155709,0.19986159169550174,-0.1085121107266436,-0.029773164167627833,-0.002214532871972318,0.2288965782391388,-0.024605920799692427,-0.14769703960015382,0.041584006151480196,0.24415224913494812,-0.04822760476739715,0.07111111111111111,0.11909265667051133,0.1085121107266436,-0.09842368319876971,0.1929104190695886,-0.14769703960015382,0.2599000384467512,-0.19986159169550174,-0.09842368319876971,0.010396001537870049,0.1085121107266436,-0.13016532103037293,-0.08421376393694734,0.14173010380622836,-0.16633602460592078,-0.0629911572472126,0.07111111111111111,0.05173394848135333,-0.03543252595155709,0.006151480199923107,-0.17279507881584008,0.09356401384083046,0.24415224913494812
IDW_SR_55,Unknown,24.001710922018816,90.0804995070252,,0.0261308740579674,9.719232150537064,0.0194788719823666,4.047333831722561,59.729817007877216,29.387088294870683,66.66549587741612,12.265974380504767,3.090776211162838,69.26444129440029,32.95360953093655,29.173086737447868,40.18507497266875,30.13983991252922,34292.62834063754,167.07669872377232,0.07972318339100345,-0.05911572472126105,0.0629911572472126,0.07535563244905807,-0.08421376393694734,0.08421376393694734,0.14769703960015382,-0.09356401384083046,0.03254133025759323,0.2364628988850442,0.19986159169550174,-0.06698961937716265,-0.13016532103037293,-0.2364628988850442,0.06698961937716265,0.13588619761630144,-0.0629911572472126,-0.14173010380622836,-0.11909265667051133,-0.003936947327950788,-0.11374086889657825,0.3188927335640138,-0.03543252595155709,0.07535563244905807,-0.022206843521722412,0.09842368319876971,0.1929104190695886,0.04822760476739715,0.024605920799692427,-0.09356401384083046,-0.041584006151480196,0.2519646289888504,-0.022206843521722412,-0.0629911572472126,-0.05173394848135333,0.2761399461745483,-0.06698961937716265,-0.14173010380622836,0.12456747404844293,0.11374086889657825,0.003936947327950788,0.14173010380622836,0.03844675124951941,0.08882737408688965,-0.05911572472126105,0.17279507881584008,-0.14769703960015382,0.24415224913494812,-0.12456747404844293,-0.07111111111111111,0.007443291041906958,0.10340638216070744,-0.019930795847750864,-0.017777777777777778,0.1929104190695886,-0.12456747404844293,-0.13588619761630144,0.14173010380622836,-0.007443291041906958,-0.0005536332179930795,0.05173394848135333,-0.13016532103037293,0.07972318339100345,0.17279507881584008
IDW_SR_56,Unknown,23.59607377828436,90.44229309564052,,0.0310863047472759,15.059301463865909,0.0264791326596081,9.009462182232228,60.709325242391046,36.02431262087514,102.3832456774088,14.009021710872576,4.940459554591806,90.9102980060086,34.562284136860164,22.57434233339869,39.291271644831696,37.573972462610854,38761.06635381013,219.6745143553834,0.08421376393694734,-0.04822760476739715,0.13016532103037293,0.05536332179930796,-0.008858131487889272,0.16000000000000003,0.08421376393694734,-0.09842368319876971,-0.0629911572472126,0.2519646289888504,0.07111111111111111,0.06698961937716265,-0.19986159169550174,-0.14769703960015382,0.024605920799692427,0.2288965782391388,-0.17937716262975778,-0.024605920799692427,-0.15378700499807765,-0.09356401384083046,-0.28444444444444444,0.22145328719723184,-0.16000000000000003,0.11909265667051133,0.01384083044982699,0.15378700499807765,0.09356401384083046,0.07535563244905807,-0.029773164167627833,-0.07535563244905807,-0.003936947327950788,0.05173394848135333,-0.022206843521722412,0.019930795847750864,0.1929104190695886,0.2519646289888504,-0.044844290657439445,-0.13016532103037293,0.07535563244905807,0.05911572472126105,0.04822760476739715,0.22145328719723184,-0.04822760476739715,0.08882737408688965,0.024605920799692427,0.16000000000000003,-0.09842368319876971,0.16633602460592078,-0.11909265667051133,0.12456747404844293,-0.07535563244905807,0.029773164167627833,-0.03543252595155709,-0.11374086889657825,0.22145328719723184,-0.17937716262975778,0.03254133025759323,0.004982698961937716,-0.11909265667051133,0.024605920799692427,-0.03543252595155709,-0.19986159169550174,0.07972318339100345,0.07111111111111111
IDW_SR_57,Unknown,23.79263474113544,90.24079772800576,,0.0078104960337733,6.160070597094828,0.0060463534719795,4.079830209277302,65.27338579508455,36.09627087527756,52.69721032157619,15.46170713798174,2.1604245262590083,37.44126956785649,30.83456515737733,46.006967485238654,27.585508883450245,23.220516041931003,25249.78511045381,115.5787532886444,-0.01384083044982699,-0.1929104190695886,0.09356401384083046,0.07111111111111111,-0.017777777777777778,0.13016532103037293,-0.006151480199923107,0.09842368319876971,-0.044844290657439445,0.2069357939254133,0.24415224913494812,-0.03844675124951941,-0.16633602460592078,-0.08882737408688965,0.05536332179930796,0.07972318339100345,-0.09842368319876971,-0.19986159169550174,-0.09842368319876971,-0.05911572472126105,-0.04822760476739715,0.14769703960015382,-0.041584006151480196,0.08882737408688965,-0.04822760476739715,0.09356401384083046,0.13016532103037293,-0.14173010380622836,0.0629911572472126,0.09356401384083046,-0.06698961937716265,0.19986159169550174,-0.08421376393694734,0.05173394848135333,-0.0015378700499807767,0.2364628988850442,0.04822760476739715,-0.11374086889657825,0.11909265667051133,0.2364628988850442,-0.0629911572472126,0.01574778931180315,0.07972318339100345,0.11374086889657825,-0.13016532103037293,0.12456747404844293,-0.13588619761630144,0.2761399461745483,-0.1929104190695886,-0.05536332179930796,0.022206843521722412,0.16000000000000003,-0.12456747404844293,-0.0629911572472126,0.15378700499807765,-0.16000000000000003,-0.1085121107266436,0.07972318339100345,0.029773164167627833,-0.08882737408688965,-0.03254133025759323,-0.11909265667051133,0.09842368319876971,0.28444444444444444
IDW_SR_58,Unknown,24.007924843102547,90.36443211851642,,0.0329439419917646,13.090236799924655,0.0192725318415402,4.974261796903111,45.28826980842866,32.39856512987298,71.62749812942998,12.07992619429834,3.290570846485205,81.29430742205635,33.89703618061614,25.993592746205263,41.84933751448053,31.769169421736503,37154.04783560889,184.3373652301711,0.06698961937716265,-0.17937716262975778,0.03254133025759323,-0.004982698961937716,-0.041584006151480196,0.07972318339100345,-0.006151480199923107,-0.002214532871972318,-0.06698961937716265,0.2069357939254133,0.28444444444444444,-0.01384083044982699,-0.1929104190695886,-0.06698961937716265,0.006151480199923107,0.10340638216070744,-0.10340638216070744,-0.2364628988850442,-0.17937716262975778,-0.06698961937716265,-0.08882737408688965,0.16000000000000003,-0.03543252595155709,0.017777777777777778,-0.10340638216070744,0.044844290657439445,0.10340638216070744,-0.0629911572472126,0.05173394848135333,0.1085121107266436,0.044844290657439445,0.17937716262975778,-0.14173010380622836,-0.05911572472126105,-0.01384083044982699,0.21413302575932336,-0.11909265667051133,-0.07972318339100345,0.05911572472126105,0.2364628988850442,-0.05911572472126105,0.08882737408688965,0.11374086889657825,0.14769703960015382,-0.05911572472126105,0.17937716262975778,-0.09356401384083046,0.24415224913494812,-0.2364628988850442,-0.07972318339100345,-0.022206843521722412,0.08421376393694734,-0.11374086889657825,-0.08421376393694734,0.11374086889657825,-0.1929104190695886,-0.08882737408688965,0.022206843521722412,0.07535563244905807,-0.05173394848135333,0.007443291041906958,-0.1929104190695886,0.08421376393694734,0.24415224913494812
IDW_SR_59,Unknown,23.61360805107501,90.42966409033272,,0.0310010798573455,15.67171730569136,0.0310359294805707,8.48749711933646,64.27874022724498,33.125421651228855,104.71379348575604,14.523741257526488,4.258577643409907,86.41650637599857,34.53117286609144,21.27873862443074,42.89596855653212,35.80239354374581,40545.6034012747,212.76022091111437,0.05911572472126105,-0.22145328719723184,0.044844290657439445,0.024605920799692427,-0.041584006151480196,0.10340638216070744,0.03543252595155709,0.007443291041906958,-0.07111111111111111,0.16633602460592078,0.2679584775086506,-0.04822760476739715,-0.15378700499807765,-0.11374086889657825,0.044844290657439445,0.07111111111111111,-0.07535563244905807,-0.16633602460592078,-0.1085121107266436,-0.044844290657439445,-0.03254133025759323,0.1929104190695886,-0.10340638216070744,0.04822760476739715,-0.13016532103037293,0.05911572472126105,0.1085121107266436,-0.12456747404844293,0.07535563244905807,0.08421376393694734,0.010396001537870049,0.17937716262975778,-0.13588619761630144,-0.01384083044982699,0.003014225297962322,0.2069357939254133,-0.07111111111111111,-0.14769703960015382,0.1085121107266436,0.2599000384467512,-0.041584006151480196,0.08421376393694734,0.1085121107266436,0.08421376393694734,-0.12456747404844293,0.16000000000000003,-0.16633602460592078,0.2599000384467512,-0.2364628988850442,-0.08421376393694734,0.029773164167627833,0.16000000000000003,-0.15378700499807765,-0.08421376393694734,0.11909265667051133,-0.15378700499807765,-0.022206843521722412,0.07972318339100345,0.029773164167627833,-0.03543252595155709,0.017777777777777778,-0.14173010380622836,0.03844675124951941,0.2599000384467512
IDW_SR_60,Unknown,23.821679642497426,90.27641176604806,,0.024527391145937,9.18542261522574,0.0153398615916428,3.6728705861666544,56.10347838053139,33.00603370648325,63.06374965667979,13.852382420543863,2.6671173990322186,65.81505204370512,31.87133758347864,32.72471090972705,37.81488434500665,28.20572540934523,33555.40818770076,160.13835008376844,0.044844290657439445,-0.003014225297962322,0.2364628988850442,0.07111111111111111,-0.003936947327950788,0.1085121107266436,0.07535563244905807,0.03844675124951941,-0.01384083044982699,0.2288965782391388,0.24415224913494812,-0.01384083044982699,-0.17937716262975778,-0.11909265667051133,0.022206843521722412,0.08421376393694734,-0.0629911572472126,-0.2519646289888504,-0.10340638216070744,-0.07535563244905807,-0.01574778931180315,0.16633602460592078,-0.017777777777777778,0.1085121107266436,0.024605920799692427,0.11374086889657825,0.17937716262975778,-0.007443291041906958,0.0629911572472126,0.0629911572472126,-0.0629911572472126,0.2288965782391388,-0.06698961937716265,0.14769703960015382,-0.008858131487889272,0.3014225297962323,0.05911572472126105,-0.07111111111111111,0.08421376393694734,0.15378700499807765,-0.029773164167627833,0.024605920799692427,0.044844290657439445,0.17937716262975778,-0.07111111111111111,0.11909265667051133,-0.1085121107266436,0.2519646289888504,-0.11374086889657825,-0.01574778931180315,-0.041584006151480196,0.08882737408688965,-0.05173394848135333,-0.0629911572472126,0.17937716262975778,-0.1929104190695886,-0.186082276047674,0.05911572472126105,0.010396001537870049,-0.11374086889657825,-0.07972318339100345,-0.06698961937716265,0.09356401384083046,0.2599000384467512
IDW_SR_61,Unknown,23.67015997501468,90.02340269764984,,0.0360056280701919,10.541259107758368,0.0291778991360727,4.95707794560128,55.90528593638459,31.029348212364997,76.46813134112506,13.892149607202215,3.0513505027047954,70.6149290700311,33.085023995450555,36.274189869080075,35.33527023339316,27.77114851238908,35049.967171704964,172.6085312073938,0.022206843521722412,-0.17279507881584008,-0.01574778931180315,0.05911572472126105,-0.01384083044982699,0.11374086889657825,0.03254133025759323,0.08882737408688965,-0.07111111111111111,0.24415224913494812,0.21413302575932336,-0.09842368319876971,-0.19986159169550174,-0.10340638216070744,0.05911572472126105,0.06698961937716265,-0.044844290657439445,-0.186082276047674,-0.0271280276816609,-0.044844290657439445,-0.008858131487889272,0.2069357939254133,-0.012056901191849288,0.07111111111111111,-0.1085121107266436,-0.004982698961937716,0.07972318339100345,-0.17937716262975778,0.019930795847750864,0.03844675124951941,-0.022206843521722412,0.2519646289888504,0.05911572472126105,-0.03254133025759323,-0.0271280276816609,0.19986159169550174,0.04822760476739715,-0.07972318339100345,0.07972318339100345,0.2288965782391388,-0.029773164167627833,0.002214532871972318,0.13016532103037293,0.07972318339100345,-0.14173010380622836,0.13016532103037293,-0.15378700499807765,0.2761399461745483,-0.19986159169550174,-0.03254133025759323,0.0629911572472126,0.1929104190695886,-0.17279507881584008,-0.09356401384083046,0.16633602460592078,-0.1085121107266436,-0.044844290657439445,0.15378700499807765,0.029773164167627833,-0.05173394848135333,0.010396001537870049,-0.186082276047674,0.024605920799692427,0.2599000384467512
